	PMIDs	nDCG@5	nDCG@10	nDCG@15	nDCG@20	nDCG@25	nDCG@50
9707	9126270						
9708	9126298						
9709	9126335						
9710	9126475						
9711	9126681						
9712	9127989						
9713	9128138						
9714	9128245						
9715	9128251						
9716	9128371	0.0	0.0	0.0	0.0	0.0	0.0987
9717	9128415	0.0	0.1608	0.2602	0.2698	0.2776	0.435
9718	9128728						
9719	9128805	0.0	0.0	0.0	0.0	0.0	0.0
9720	9129036						
9721	9129224						
9722	9129722	0.5417	0.5106	0.5343	0.4888	0.5398	0.5468
9723	9129725	1.0	1.0	1.0	0.9784	0.9637	0.9289
9724	9129729						
9725	9129819						
9726	9129823						
9727	9129864						
9728	9129962	0.3156	0.2753	0.4098	0.4417	0.4619	0.4838
9729	9130085						
9730	9130294	0.6608	0.6223	0.5699	0.6072	0.6055	0.6022
9731	9130711						
9732	9131092						
9733	9131093						
9734	9131887						
9735	9132706						
9736	9132942						
9737	9133344	0.0	0.0	0.0	0.0	0.0	0.1821
9738	9133379						
9739	9133422						
9740	9133424						
9741	9133444						
9742	9134031						
9743	9134142						
9744	9134161						
9745	9134530						
9746	9134640						
9747	9135000	0.1696	0.2778	0.3052	0.3215	0.3415	0.4139
9748	9135067						
9749	9135074						
9750	9136113						
9751	9136773						
9752	9136982						
9753	9136983						
9754	9137113	0.8539	0.7393	0.65	0.5961	0.6046	0.5977
9755	9137352						
9756	9137464						
9757	9137833						
9758	9137894						
9759	9138067						
9760	9138399						
9761	9138539						
9762	9138564						
9763	9138571						
9764	9138672						
9765	9138677						
9766	9138697						
9767	9138911						
9768	9139110						
9769	9139462						
9770	9139873						
9771	9139885						
9772	9140076						
9773	9140167	0.3313	0.2632	0.3118	0.3265	0.3898	0.5039
9774	9140394						
9775	9141085						
9776	9141431						
9777	9142120						
9778	9142143						
9779	9142217						
9780	9142319						
9781	9142442						
9782	9142447						
9783	9142960						
9784	9143014						
9785	9143023	1.0	0.7846	0.697	0.6819	0.6971	0.7367
9786	9143252						
9787	9143266	0.4913	0.5368	0.5949	0.5945	0.5688	0.6092
9788	9143501						
9789	9143706						
9790	9143938						
9791	9144016						
9792	9144167						
9793	9144231						
9794	9144240	0.7714	0.7822	0.7851	0.7206	0.7581	0.7089
9795	9144255						
9796	9144279						
9797	9144296						
9798	9144382						
9799	9144393						
9800	9144972						
9801	9145070						
9802	9145522						
9803	9145676						
9804	9145677						
9805	9145678						
9806	9145684						
9807	9145723						
9808	9145794						
9809	9145795						
9810	9145922						
9811	9146265						
9812	9146567						
9813	9147367						
9814	9147408	0.3338	0.432	0.4699	0.5263	0.5183	0.5454
9815	9147653						
9816	9147660	0.0	0.0	0.0	0.0	0.0	0.2478
9817	9147873	0.4704	0.448	0.4836	0.5378	0.5189	0.5954
9818	9147949						
9819	9148244						
9820	9148246						
9821	9148411						
9822	9148862						
9823	9148891						
9824	9148902						
9825	9148910						
9826	9148974						
9827	9148991						
9828	9149021						
9829	9149035						
9830	9149259						
9831	9149393						
9832	9149400						
9833	9149534						
9834	9149812	1.0	1.0	0.7905	0.8096	0.9368	0.9631
9835	9149846						
9836	9149864						
9837	9149869						
9838	9150148						
9839	9150150						
9840	9150153	0.0	0.1208	0.1208	0.1208	0.1208	0.2471
9841	9150154						
9842	9150156						
9843	9150188						
9844	9150207						
9845	9150372						
9846	9150387						
9847	9150697						
9848	9150819						
9849	9150915						
9850	9150925						
9851	9150931						
9852	9151129						
9853	9151385						
9854	9151450						
9855	9151504						
9856	9151730						
9857	9151738	1.0	0.8669	0.8969	0.858	0.7693	0.7387
9858	9152004	0.6164	0.4784	0.4507	0.4507	0.4507	0.6065
9859	9152009	0.7665	0.5668	0.5875	0.6242	0.6209	0.678
9860	9152109						
9861	9152121						
9862	9152133						
9863	9152521	0.8539	0.7656	0.6859	0.671	0.7151	0.686
9864	9152711						
9865	9152791						
9866	9153157						
9867	9153158						
9868	9153193						
9869	9153206						
9870	9153207						
9871	9153226						
9872	9153249						
9873	9153298						
9874	9153326						
9875	9153489						
9876	9153495						
9877	9153523	0.6012	0.6042	0.5547	0.5184	0.5652	0.572
9878	9153530						
9879	9153535	0.6992	0.5626	0.5712	0.5742	0.5685	0.558
9880	9153536						
9881	9153580						
9882	9153618						
9883	9153643	0.6164	0.4663	0.5387	0.6159	0.6141	0.6225
9884	9154084						
9885	9154214						
9886	9154215						
9887	9154230						
9888	9154244	0.5801	0.5828	0.6041	0.637	0.6407	0.6594
9889	9154477						
9890	9154808						
9891	9154823						
9892	9154941						
9893	9154981						
9894	9154984						
9895	9155013	0.0	0.1935	0.1935	0.1935	0.1935	0.1935
9896	9155062						
9897	9155193						
9898	9155215						
9899	9156280	0.2611	0.2861	0.282	0.2461	0.2925	0.4299
9900	9156320						
9901	9156582						
9902	9156696						
9903	9156806						
9904	9156823						
9905	9156832						
9906	9156871						
9907	9157148	1.0	0.9337	0.8753	0.8676	0.8782	0.9657
9908	9157179						
9909	9157973						
9910	9157982						
9911	9158111						
9912	9158141						
9913	9158157						
9914	9158397						
9915	9158413						
9916	9158773						
9917	9158821						
9918	9158857						
9919	9159120						
9920	9159393						
9921	9159408						
9922	9159485						
9923	9159492						
9924	9159528						
9925	9159724						
9926	9159953						
9927	9160167						
9928	9160329	1.0	0.9576	0.7884	0.7951	0.8614	0.953
9929	9160344						
9930	9160374						
9931	9160415						
9932	9160455						
9933	9160710						
9934	9160741	0.0	0.133	0.1507	0.1931	0.1672	0.2116
9935	9160880						
9936	9160881						
9937	9160894						
9938	9161002						
9939	9161602						
9940	9161604						
9941	9161988	0.1312	0.1063	0.1063	0.1063	0.1063	0.2136
9942	9162298						
9943	9162499						
9944	9162500						
9945	9163318						
9946	9163336						
9947	9163345						
9948	9163355						
9949	9163388						
9950	9163391						
9951	9163460						
9952	9163518						
9953	9163720	0.1461	0.3673	0.3673	0.4332	0.4924	0.5469
9954	9163736						
9955	9163848						
9956	9164526						
9957	9164825						
9958	9164846						
9959	9164863						
9960	9165114						
9961	9165123						
9962	9165130						
9963	9165446						
9964	9165767						
9965	9166227	1.0	0.8228	0.819	0.8038	0.8858	0.9488
9966	9166403						
9967	9166661						
9968	9166743						
9969	9166751						
9970	9166830						
9971	9166906						
9972	9166938						
9973	9166947						
9974	9167178	0.8539	0.8529	0.8434	0.8373	0.7782	0.7176
9975	9167459						
9976	9167997						
9977	9168184						
9978	9168474						
9979	9168550						
9980	9168777						
9981	9168813						
9982	9168825						
9983	9168907						
9984	9168912						
9985	9168997						
9986	9169189						
9987	9169190						
9988	9169193						
9989	9169194	0.1261	0.2048	0.2048	0.2048	0.2048	0.2816
9990	9169200						
9991	9169473						
9992	9169496						
9993	9169514						
9994	9169529						
9995	9169593						
9996	9169690						
9997	9170034						
9998	9170136						
9999	9170371						
10000	9170952						
10001	9171105						
10002	9171235						
10003	9171355						
10004	9171368						
10005	9171376						
10006	9171496						
10007	9171508						
10008	9171929						
10009	9172148						
10010	9172170	1.0	0.9216	0.9392	0.9494	0.9562	0.8622
10011	9172313						
10012	9172387						
10013	9173309						
10014	9173742						
10015	9173897						
10016	9173909						
10017	9173929	1.0	0.9216	0.8931	0.8776	0.787	0.762
10018	9174049						
10019	9174127						
10020	9174921						
10021	9175098						
10022	9175253						
10023	9175590	1.0	0.9558	0.9182	0.8543	0.8565	0.7231
10024	9175625	0.1153	0.1588	0.2477	0.2477	0.311	0.346
10025	9175749						
10026	9175764						
10027	9175766						
10028	9175775						
10029	9175790						
10030	9175873						
10031	9175875						
10032	9175887						
10033	9176082						
10034	9176697						
10035	9176706						
10036	9176734						
10037	9177167						
10038	9177200						
10039	9177201						
10040	9177397						
10041	9177532						
10042	9177612						
10043	9177903						
10044	9178009						
10045	9178081						
10046	9178099						
10047	9178626						
10048	9178729						
10049	9178756						
10050	9178841						
10051	9178854						
10052	9178861						
10053	9178952						
10054	9178953						
10055	9179186						
10056	9179263	1.0	1.0	1.0	1.0	1.0	0.9558
10057	9179295						
10058	9179300						
10059	9179494						
10060	9179626						
10061	9179986						
10062	9180219	1.0	0.9087	0.9292	0.9411	0.896	0.8625
10063	9180368						
10064	9180857	0.6992	0.5505	0.5505	0.6046	0.6547	0.7984
10065	9180858						
10066	9180904						
10067	9181119						
10068	9181127						
10069	9181216						
10070	9181357						
10071	9181358	0.6278	0.6427	0.6306	0.6596	0.6346	0.6093
10072	9181359	0.8304	0.7453	0.7151	0.6629	0.6276	0.5517
10073	9181462						
10074	9182000						
10075	9182290						
10076	9182545						
10077	9182718						
10078	9182759						
10079	9182775						
10080	9182803						
10081	9182849						
10082	9183003						
10083	9183252						
10084	9183305						
10085	9183515						
10086	9183528						
10087	9183626						
10088	9183641						
10089	9183739						
10090	9183821						
10091	9184166						
10092	9184179						
10093	9184634	1.0	0.7125	0.6887	0.7085	0.695	0.6754
10094	9184749						
10095	9184794						
10096	9184911						
10097	9184984						
10098	9185547						
10099	9185685	1.0	0.8522	0.8854	0.8496	0.8429	0.7785
10100	9185912						
10101	9185968						
10102	9185998						
10103	9186278						
10104	9186469						
10105	9186499						
10106	9187100						
10107	9187131						
10108	9187182						
10109	9187190						
10110	9187226						
10111	9187620						
10112	9187765	1.0	0.818	0.7393	0.7601	0.8693	0.935
10113	9187933						
10114	9188068						
10115	9188446						
10116	9188732	0.64	0.6217	0.7068	0.6559	0.6219	0.6272
10117	9188777						
10118	9188830						
10119	9189029						
10120	9189032						
10121	9189035	0.4469	0.5748	0.5841	0.6214	0.6279	0.6005
10122	9189043	0.786	0.8611	0.8448	0.836	0.8043	0.7606
10123	9189044						
10124	9189143						
10125	9189657	0.0	0.0	0.0	0.1125	0.2149	0.3071
10126	9189820						
10127	9189920	0.6164	0.6848	0.6669	0.688	0.7023	0.7201
10128	9190079						
10129	9190202						
10130	9190212						
10131	9190535						
10132	9190837						
10133	9190890	0.2183	0.2445	0.2392	0.2773	0.2608	0.2962
10134	9190891						
10135	9190902						
10136	9190948						
10137	9190951						
10138	9191041						
10139	9191061						
10140	9191106						
10141	9191129						
10142	9191183						
10143	9191304						
10144	9191533						
10145	9191540						
10146	9191769						
10147	9192261						
10148	9192633						
10149	9192684						
10150	9192898						
10151	9192899						
10152	9192979						
10153	9193799						
10154	9194022						
10155	9194030	0.7113	0.6909	0.7143	0.7281	0.7207	0.7082
10156	9194462						
10157	9194524						
10158	9194922						
10159	9194969						
10160	9195562	1.0	0.9216	0.8647	0.8431	0.837	0.7628
10161	9195597						
10162	9195949						
10163	9195961						
10164	9196022	0.3836	0.3273	0.2974	0.3244	0.2985	0.4006
10165	9196036						
10166	9196071	1.0	0.8922	0.8703	0.892	0.8358	0.7623
10167	9196297	0.4913	0.5547	0.6072	0.6164	0.6403	0.6431
10168	9196574						
10169	9196600						
10170	9196696						
10171	9197230						
10172	9197232						
10173	9197243						
10174	9197277	0.3008	0.4826	0.5115	0.561	0.6018	0.623
10175	9197282						
10176	9197345						
10177	9197365						
10178	9197534						
10179	9198003						
10180	9198274						
10181	9198788						
10182	9199168						
10183	9199203						
10184	9199207						
10185	9199280						
10186	9199317						
10187	9199335						
10188	9199338						
10189	9199352						
10190	9199353						
10191	9199648						
10192	9199739						
10193	9200642						
10194	9200678						
10195	9200724						
10196	9200840						
10197	9201084						
10198	9201197						
10199	9201212						
10200	9201389						
10201	9201666						
10202	9201773						
10203	9202032						
10204	9202054						
10205	9202164						
10206	9202228						
10207	9202243						
10208	9202294						
10209	9202299						
10210	9202302						
10211	9202521						
10212	9202704						
10213	9203267						
10214	9203511	0.8688	0.8365	0.8296	0.7254	0.6817	0.6387
10215	9204155						
10216	9204710						
10217	9204740						
10218	9204873						
10219	9204893						
10220	9204907						
10221	9204944						
10222	9205049						
10223	9205051	0.2773	0.3278	0.2541	0.2444	0.2116	0.296
10224	9205064	0.2409	0.2347	0.2171	0.314	0.314	0.3923
10225	9205065						
10226	9205086						
10227	9205094						
10228	9205694						
10229	9205942	0.4966	0.4997	0.4776	0.4653	0.4841	0.5971
10230	9206101						
10231	9206208						
10232	9207082						
10233	9207091						
10234	9207225						
10235	9207265						
10236	9207294	0.5296	0.4073	0.4482	0.5071	0.5206	0.4929
10237	9207794						
10238	9207798						
10239	9208221						
10240	9208420						
10241	9208670						
10242	9208812						
10243	9208885						
10244	9209380	0.36	0.2336	0.2699	0.2247	0.2207	0.3754
10245	9209381						
10246	9209383						
10247	9209400						
10248	9209401						
10249	9209500						
10250	9209510						
10251	9209522						
10252	9209650						
10253	9209662	0.214	0.3257	0.4612	0.4612	0.5143	0.6239
10254	9209683						
10255	9209829						
10256	9210179						
10257	9210368						
10258	9210417						
10259	9210492						
10260	9210520						
10261	9210972						
10262	9211185						
10263	9211254						
10264	9211433						
10265	9211657						
10266	9211718						
10267	9211981						
10268	9211985	0.8539	0.6969	0.6738	0.6621	0.6541	0.5446
10269	9212040						
10270	9212061						
10271	9212109	0.7995	0.6487	0.6652	0.6326	0.6102	0.7443
10272	9212112						
10273	9212165						
10274	9212168						
10275	9212261						
10276	9212263						
10277	9212330						
10278	9212395						
10279	9212772						
10280	9212877						
10281	9213030						
10282	9213069						
10283	9213219						
10284	9213859	0.4704	0.5404	0.4775	0.4524	0.4533	0.5169
10285	9214384						
10286	9214510						
10287	9214604						
10288	9214613						
10289	9214646						
10290	9214647						
10291	9214843						
10292	9215674						
10293	9215675						
10294	9215687						
10295	9215704						
10296	9215849						
10297	9216068						
10298	9216157						
10299	9216676						
10300	9216679						
10301	9217005						
10302	9217010						
10303	9217028						
10304	9217068						
10305	9217760						
10306	9217787						
10307	9217964						
10308	9217976						
10309	9217979						
10310	9218433						
10311	9218442						
10312	9218507	0.9026	0.7998	0.7689	0.7083	0.7293	0.7118
10313	9218645	0.5599	0.5235	0.5431	0.5303	0.4946	0.5148
10314	9218683						
10315	9218732						
10316	9218867						
10317	9218999						
10318	9219064						
10319	9219065						
10320	9219428						
10321	9219695						
10322	9219726						
10323	9219743						
10324	9219763						
10325	9219795	0.8539	0.9052	0.8804	0.867	0.8054	0.7876
10326	9219842						
10327	9219874						
10328	9219916						
10329	9219930						
10330	9219942						
10331	9220163						
10332	9220460						
10333	9220497	0.1312	0.215	0.2397	0.2344	0.2029	0.3077
10334	9220585						
10335	9221159						
10336	9221503						
10337	9221767						
10338	9221769						
10339	9221773						
10340	9221782						
10341	9221817						
10342	9221897						
10343	9221923						
10344	9221969	0.7227	0.4921	0.5602	0.5352	0.5976	0.5667
10345	9221977	0.786	0.7917	0.7461	0.7198	0.7041	0.6968
10346	9222095						
10347	9222170	0.8539	0.7534	0.6861	0.6502	0.6257	0.6857
10348	9222181	0.786	0.7917	0.7937	0.6608	0.6426	0.7438
10349	9222274						
10350	9222417						
10351	9222596						
10352	9222597						
10353	9222653						
10354	9223007						
10355	9223053	0.6278	0.6107	0.6069	0.5741	0.6136	0.6471
10356	9223097	1.0	1.0	0.9539	0.9282	0.8841	0.7777
10357	9223153						
10358	9223304						
10359	9223340	0.8688	0.8486	0.7963	0.797	0.7981	0.6884
10360	9223489						
10361	9223502						
10362	9223540						
10363	9223579						
10364	9223662						
10365	9223894						
10366	9224503						
10367	9224643	1.0	0.8572	0.8456	0.771	0.7579	0.7048
10368	9224648						
10369	9224671	0.8573	0.6714	0.5958	0.5969	0.5439	0.7197
10370	9224682						
10371	9224763						
10372	9224794						
10373	9224802	1.0	1.0	0.8615	0.8513	0.8712	0.8331
10374	9224820						
10375	9225000						
10376	9225051						
10377	9225228						
10378	9225691	0.7739	0.7086	0.6804	0.6448	0.5758	0.6696
10379	9225693	0.5269	0.6488	0.6116	0.6316	0.6539	0.6344
10380	9225696	1.0	0.8864	0.9119	0.8926	0.8541	0.7991
10381	9225790						
10382	9226375						
10383	9226376						
10384	9226404						
10385	9226713						
10386	9226716						
10387	9227694						
10388	9227890						
10389	9228034						
10390	9228259						
10391	9228666						
10392	9228793						
10393	9229129						
10394	9229805						
10395	9229852						
10396	9230069						
10397	9230110						
10398	9230131						
10399	9230209						
10400	9230293						
10401	9230415						
10402	9230438						
10403	9230703	0.0	0.0352	0.0352	0.0352	0.0352	0.1229
10404	9230885	0.1461	0.0948	0.212	0.2423	0.2634	0.2728
10405	9231065						
10406	9231079						
10407	9231253						
10408	9231500						
10409	9231664						
10410	9231689						
10411	9231742						
10412	9231779						
10413	9231799						
10414	9231882						
10415	9231883						
10416	9231926						
10417	9231935						
10418	9231985						
10419	9232338	0.5566	0.4384	0.4384	0.5038	0.5038	0.7062
10420	9232592						
10421	9233024						
10422	9233602						
10423	9233623						
10424	9233770	0.4287	0.4152	0.4868	0.5181	0.5113	0.6363
10425	9233778						
10426	9233782						
10427	9233784						
10428	9233789						
10429	9233805	0.5148	0.4768	0.5047	0.4854	0.528	0.6332
10430	9234068						
10431	9234170						
10432	9234198						
10433	9234230						
10434	9234453						
10435	9234523						
10436	9234678						
10437	9234694						
10438	9234711						
10439	9234794						
10440	9234877						
10441	9234922						
10442	9234950						
10443	9235686	0.6608	0.5946	0.5805	0.5504	0.4854	0.6009
10444	9235956	0.5531	0.4125	0.4773	0.4773	0.5324	0.6792
10445	9236221						
10446	9236229						
10447	9236238	0.2773	0.3195	0.4249	0.4524	0.4733	0.6064
10448	9236794						
10449	9236833						
10450	9236910	0.4913	0.3188	0.336	0.336	0.336	0.4902
10451	9237167						
10452	9237451						
10453	9237487						
10454	9237517						
10455	9237543	0.1869	0.3395	0.3395	0.3395	0.3719	0.4287
10456	9237563						
10457	9237669						
10458	9237989						
10459	9238018						
10460	9238027						
10461	9238034						
10462	9238061						
10463	9238062						
10464	9238067						
10465	9238338						
10466	9239408						
10467	9239468						
10468	9239681						
10469	9239743	0.0	0.0433	0.0922	0.1003	0.1353	0.2384
10470	9240002						
10471	9240402						
10472	9240761						
10473	9240915						
10474	9241077						
10475	9241114						
10476	9241248						
10477	9241281						
10478	9241856						
10479	9242044						
10480	9242220	0.2705	0.3273	0.3167	0.3306	0.3452	0.4665
10481	9242288	0.0	0.0	0.0	0.0	0.0	0.1672
10482	9242307						
10483	9242415						
10484	9242459						
10485	9242469						
10486	9242470						
10487	9242491						
10488	9242687						
10489	9242705						
10490	9242916						
10491	9242983						
10492	9243372	0.3869	0.3869	0.3869	0.3869	0.3869	0.3869
10493	9243624						
10494	9243648						
10495	9244169						
10496	9244307						
10497	9244345						
10498	9244350						
10499	9244359						
10500	9244377						
10501	9244428						
10502	9244528						
10503	9244697						
10504	9245102						
10505	9245479						
10506	9245516						
10507	9245691						
10508	9245724						
10509	9245781						
10510	9245782						
10511	9245786						
10512	9245791	0.0	0.0	0.0267	0.0267	0.0949	0.235
10513	9246185						
10514	9246473						
10515	9246561						
10516	9246576						
10517	9246608						
10518	9246613						
10519	9246685						
10520	9247137						
10521	9247150						
10522	9247271						
10523	9247395						
10524	9247488						
10525	9247706						
10526	9247738						
10527	9248195						
10528	9248702						
10529	9249537						
10530	9249919						
10531	9250146						
10532	9250173	0.4582	0.5115	0.5005	0.55	0.5213	0.621
10533	9250366						
10534	9250379						
10535	9250383						
10536	9250385						
10537	9250388						
10538	9250631						
10539	9250663						
10540	9250679						
10541	9250821						
10542	9250932						
10543	9251035						
10544	9251794						
10545	9252104						
10546	9252192						
10547	9252216						
10548	9252371						
10549	9252418						
10550	9252695						
10551	9253035						
10552	9253111						
10553	9253165						
10554	9253356						
10555	9253416						
10556	9253509						
10557	9253530						
10558	9253651						
10559	9253709						
10560	9253793						
10561	9254622						
10562	9254668						
10563	9254714						
10564	9254845	0.673	0.5936	0.5782	0.5813	0.5577	0.7094
10565	9255070						
10566	9255288						
10567	9255439						
10568	9255556						
10569	9255568						
10570	9255576						
10571	9255727						
10572	9255739						
10573	9255756						
10574	9256006						
10575	9256022						
10576	9256171						
10577	9256354						
10578	9256417						
10579	9256424	0.5296	0.5527	0.5658	0.5382	0.6002	0.5612
10580	9256446						
10581	9256452	0.5531	0.6367	0.6708	0.6261	0.6233	0.7257
10582	9256468						
10583	9256485						
10584	9256559						
10585	9256603						
10586	9257159						
10587	9257239						
10588	9257374						
10589	9257590						
10590	9258124						
10591	9258257						
10592	9258511						
10593	9258731						
10594	9258773						
10595	9258912	0.8304	0.89	0.9147	0.8619	0.8804	0.805
10596	9259272						
10597	9259275						
10598	9259280						
10599	9259574						
10600	9259833	0.5087	0.3301	0.311	0.3608	0.3608	0.4387
10601	9260042						
10602	9260769						
10603	9260838						
10604	9260920						
10605	9260932						
10606	9261051						
10607	9261052						
10608	9261053						
10609	9261092						
10610	9261099						
10611	9261678						
10612	9261869						
10613	9261887						
10614	9261958						
10615	9261967	0.0	0.0694	0.0694	0.1195	0.1689	0.2922
10616	9261986						
10617	9262056						
10618	9262140						
10619	9262196	0.214	0.1389	0.1389	0.2435	0.2435	0.3765
10620	9262238						
10621	9262482	0.6164	0.618	0.6127	0.6435	0.6913	0.7529
10622	9262643						
10623	9263015						
10624	9263033						
10625	9263413	0.0	0.0	0.0362	0.0958	0.0931	0.2069
10626	9263582						
10627	9264461						
10628	9264466						
10629	9264495						
10630	9264569	0.7714	0.7391	0.7978	0.7628	0.7414	0.7437
10631	9264611						
10632	9264826						
10633	9265490						
10634	9265636						
10635	9265639	1.0	0.9266	0.8071	0.807	0.7622	0.7193
10636	9265656						
10637	9265657						
10638	9266009						
10639	9266147						
10640	9266152						
10641	9266158						
10642	9266409						
10643	9266414						
10644	9266420						
10645	9266421						
10646	9266544						
10647	9266724						
10648	9266831						
10649	9266965						
10650	9267007						
10651	9267023						
10652	9267033						
10653	9267034						
10654	9267471						
10655	9267539						
10656	9267740						
10657	9267840						
10658	9267856						
10659	9267874						
10660	9268163						
10661	9268294						
10662	9268301						
10663	9268375						
10664	9268579	0.7995	0.6144	0.6148	0.5568	0.5449	0.7799
10665	9268676						
10666	9268681						
10667	9268713						
10668	9269747						
10669	9269831						
10670	9269852						
10671	9269893	0.0	0.0	0.0	0.0	0.0851	0.3072
10672	9269994						
10673	9270042						
10674	9270069	0.6399	0.6307	0.5507	0.5595	0.4934	0.4197
10675	9270492						
10676	9270562						
10677	9270566						
10678	9270595						
10679	9270626						
10680	9270728						
10681	9271116						
10682	9271124						
10683	9271371						
10684	9271379						
10685	9271383						
10686	9271405						
10687	9271422						
10688	9271631						
10689	9271827						
10690	9271864						
10691	9272477						
10692	9272683						
10693	9272863						
10694	9273388						
10695	9273460						
10696	9274508						
10697	9274858						
10698	9275074						
10699	9275088						
10700	9275226						
10701	9275260						
10702	9275549						
10703	9275713						
10704	9276376						
10705	9276377						
10706	9276405						
10707	9276453						
10708	9276626						
10709	9276697	0.3903	0.4818	0.3893	0.3462	0.3378	0.4956
10710	9276724						
10711	9276753						
10712	9276759						
10713	9276949						
10714	9276955						
10715	9277146						
10716	9277380						
10717	9277601						
10718	9278052						
10719	9278053						
10720	9278054						
10721	9278155						
10722	9278261						
10723	9278374						
10724	9278388	0.8539	0.8318	0.7799	0.7827	0.785	0.6916
10725	9278457						
10726	9278473						
10727	9278499						
10728	9278579						
10729	9278713						
10730	9279329	0.0	0.1265	0.308	0.3638	0.3584	0.4959
10731	9279381						
10732	9279386						
10733	9279391						
10734	9280061						
10735	9280167	1.0	0.8604	0.847	0.8391	0.8346	0.7779
10736	9280168	0.1461	0.3512	0.4495	0.4746	0.4828	0.5425
10737	9280685						
10738	9280792						
10739	9280795						
10740	9281241						
10741	9281335						
10742	9281390						
10743	9281599						
10744	9282171						
10745	9282915						
10746	9282920						
10747	9283383						
10748	9284055						
10749	9284056						
10750	9284057						
10751	9284058						
10752	9284059						
10753	9284151						
10754	9284298						
10755	9284439						
10756	9284737						
10757	9285249						
10758	9285295						
10759	9285479	0.4913	0.5965	0.6396	0.6324	0.6552	0.6953
10760	9285586						
10761	9285684						
10762	9285714						
10763	9285789	0.0	0.0798	0.1503	0.2122	0.2122	0.4097
10764	9286176						
10765	9286428						
10766	9286476	0.1279	0.2218	0.3222	0.2791	0.3215	0.432
10767	9286668						
10768	9286710						
10769	9287168						
10770	9287241						
10771	9287349						
10772	9287491						
10773	9288007						
10774	9288026						
10775	9288030						
10776	9288102	0.8304	0.89	0.8262	0.7882	0.7637	0.6747
10777	9288104						
10778	9288737						
10779	9288750						
10780	9288766						
10781	9288771						
10782	9288909						
10783	9289627						
10784	9289709						
10785	9290210						
10786	9290323						
10787	9290497	0.5148	0.6189	0.6585	0.6492	0.643	0.6999
10788	9290662						
10789	9290698						
10790	9291093						
10791	9291136						
10792	9291178						
10793	9291431	1.0	0.8727	0.7689	0.7735	0.7509	0.7106
10794	9291593						
10795	9291720						
10796	9291843						
10797	9292029						
10798	9292695						
10799	9292865	0.3392	0.2895	0.2705	0.2252	0.2252	0.3344
10800	9292884	0.8539	0.7869	0.7177	0.6998	0.6874	0.6596
10801	9292886	0.2443	0.4191	0.4173	0.471	0.4975	0.5448
10802	9294008						
10803	9294101						
10804	9294105						
10805	9294257						
10806	9294491						
10807	9294656						
10808	9295044						
10809	9295092	0.8573	0.7704	0.7637	0.6795	0.7042	0.7029
10810	9295214						
10811	9295284						
10812	9295296						
10813	9295309						
10814	9295337						
10815	9295355						
10816	9295384						
10817	9296016						
10818	9296065						
10819	9296069	0.5087	0.3301	0.4807	0.5014	0.4867	0.4392
10820	9296070						
10821	9296151						
10822	9296340						
10823	9296497						
10824	9296498						
10825	9296555						
10826	9297236	0.3392	0.2934	0.2275	0.2222	0.1924	0.2101
10827	9297629	0.2026	0.3527	0.4506	0.4884	0.5302	0.6224
10828	9297847						
10829	9297981						
10830	9298246						
10831	9298582						
10832	9298817	1.0	1.0	0.8785	0.8757	0.8924	0.8292
10833	9298819	0.1461	0.3528	0.3171	0.3194	0.3453	0.4502
10834	9299009						
10835	9299012						
10836	9299175						
10837	9299325						
10838	9299395						
10839	9299438						
10840	9299515						
10841	9299527						
10842	9299532	0.0	0.0	0.1008	0.1008	0.1008	0.2127
10843	9299570						
10844	9299577						
10845	9299850						
10846	9300224						
10847	9300441						
10848	9300551						
10849	9300650	0.5168	0.4734	0.4994	0.4956	0.5361	0.5412
10850	9300654						
10851	9300655	0.4625	0.4358	0.4891	0.5423	0.5505	0.5609
10852	9300660	0.0	0.0	0.0	0.0	0.0	0.0
10853	9300662						
10854	9300755						
10855	9300823						
10856	9301338						
10857	9301503						
10858	9301504						
10859	9301532						
10860	9302257						
10861	9302262	0.7665	0.7288	0.6537	0.5558	0.5354	0.7647
10862	9302273	0.6843	0.7289	0.7899	0.8251	0.768	0.7486
10863	9302278						
10864	9302293						
10865	9302374						
10866	9302493						
10867	9302656						
10868	9303303						
10869	9303406						
10870	9303533	0.2364	0.3174	0.3796	0.4269	0.429	0.6375
10871	9303538						
10872	9303543						
10873	9304238						
10874	9304417						
10875	9304718						
10876	9304870						
10877	9305342	0.4195	0.4363	0.5313	0.5546	0.5339	0.5833
10878	9305459						
10879	9305722						
10880	9305847						
10881	9305882						
10882	9305911						
10883	9305975						
10884	9305976						
10885	9306020						
10886	9306209						
10887	9306276						
10888	9306343						
10889	9306450						
10890	9306540						
10891	9306961						
10892	9307035						
10893	9307051						
10894	9307185	0.8304	0.89	0.872	0.8935	0.9078	0.8555
10895	9307247						
10896	9307253	0.4913	0.5252	0.5883	0.6249	0.6484	0.6612
10897	9307262	0.7665	0.6566	0.7338	0.7436	0.7331	0.6647
10898	9307293						
10899	9307349						
10900	9307578	0.9125	0.7491	0.7148	0.7072	0.657	0.5928
10901	9307712	0.8539	0.7927	0.7032	0.7189	0.7036	0.7204
10902	9307973						
10903	9307975						
10904	9308001						
10905	9308384						
10906	9308531						
10907	9308761						
10908	9309115						
10909	9309137						
10910	9309301						
10911	9309387						
10912	9309388						
10913	9309501						
10914	9309874						
10915	9310008						
10916	9310036						
10917	9310322						
10918	9310400						
10919	9310404						
10920	9310450						
10921	9310456						
10922	9310957						
