	PMIDs	nDCG@5	nDCG@10	nDCG@15	nDCG@20	nDCG@25	nDCG@50
503	23479404	0.332	0.3439	0.3816	0.4388	0.4388	0.5394
504	23500183	1.0	0.9576	0.9195	0.8329	0.8197	0.8225
505	23504664	0.4125	0.3667	0.4702	0.5472	0.5714	0.6358
506	23504934	1.0	0.9558	0.8751	0.8744	0.8554	0.9093
507	23507141	0.9026	0.8845	0.8657	0.8663	0.8124	0.8793
508	23524533	0.101	0.2425	0.2425	0.2835	0.3213	0.3882
509	23534882	0.76	0.7195	0.5578	0.5666	0.5989	0.7359
510	23543898	0.0	0.0	0.0997	0.0997	0.0997	0.2456
511	23547710	0.0	0.0	0.0483	0.23	0.2717	0.3437
512	23548553	0.1066	0.1066	0.1066	0.1066	0.1066	0.2803
513	23552882	0.5572	0.5283	0.5377	0.5441	0.5843	0.7763
514	23554818	0.5478	0.4583	0.533	0.551	0.5947	0.752
515	23562459	0.7739	0.8533	0.8571	0.8592	0.8604	0.8726
516	23570403	0.2703	0.2521	0.3762	0.4621	0.5172	0.5407
517	23573011	1.0	1.0	1.0	1.0	1.0	1.0
518	23585477	0.2927	0.5053	0.5197	0.506	0.5356	0.6712
519	23603562	0.2577	0.2596	0.2439	0.2817	0.298	0.5561
520	23604572	0.7557	0.7019	0.635	0.6303	0.6094	0.7743
521	23607916	0.3759	0.3811	0.4074	0.3854	0.3708	0.5521
522	23613754	0.8304	0.604	0.6657	0.6657	0.6657	0.8056
523	23633578	0.7409	0.5963	0.5393	0.6109	0.6943	0.799
524	23637070	0.4394	0.4516	0.5442	0.542	0.5808	0.7157
525	23671335	0.4592	0.3516	0.3238	0.3415	0.4554	0.6691
526	23681830	0.0	0.0	0.0385	0.1386	0.2372	0.2372
527	23684607	0.1718	0.2332	0.3015	0.3499	0.3544	0.5228
528	23689717	0.5734	0.6742	0.6267	0.6673	0.6769	0.841
529	23696368	0.8573	0.8633	0.7725	0.7337	0.7893	0.9069
530	23700448	0.5969	0.6921	0.6665	0.6324	0.6202	0.7118
531	23714693	0.9125	0.9008	0.8924	0.8881	0.9031	0.8961
532	23757356	0.7089	0.6288	0.6487	0.6045	0.6204	0.7651
533	23772364	0.3939	0.3337	0.3616	0.402	0.402	0.5673
534	23795458	0.1461	0.161	0.2769	0.2769	0.3749	0.5493
535	23812981	0.8869	0.7726	0.719	0.7434	0.789	0.8727
536	23819293	1.0	0.9511	0.9621	0.9242	0.9162	0.8986
537	23836142	0.3333	0.3087	0.4342	0.3944	0.3951	0.6281
538	23843613	0.7995	0.7708	0.7328	0.7214	0.7082	0.8397
539	23846699	0.9125	0.8567	0.8299	0.7352	0.7029	0.8711
540	23861246	0.6843	0.4862	0.5004	0.5101	0.5166	0.6796
541	23868008	0.2674	0.468	0.459	0.4743	0.4855	0.5879
542	23872422	0.4273	0.4378	0.5528	0.6174	0.589	0.6859
543	23873848	0.1153	0.2522	0.3404	0.3469	0.3346	0.4441
544	23875460	0.4452	0.553	0.531	0.5617	0.5752	0.6979
545	23904035	1.0	0.9576	0.8471	0.8512	0.8268	0.8878
546	23904602	0.2768	0.2967	0.2741	0.336	0.4369	0.6741
547	23918260	1.0	0.9477	0.9595	0.9663	0.9708	0.9616
548	23926953	1.0	1.0	1.0	0.9677	0.9455	0.9319
549	23938262	0.2678	0.3733	0.483	0.4952	0.4953	0.6091
550	23958728	0.786	0.7878	0.7467	0.6217	0.6765	0.82
551	23999301	0.8573	0.7175	0.7204	0.7225	0.6877	0.8474
552	24005449	0.786	0.7975	0.843	0.8246	0.8128	0.8729
553	24019255	0.7021	0.6657	0.5775	0.6431	0.686	0.8168
554	24024879	0.4078	0.3566	0.3529	0.3849	0.4154	0.6201
555	24027076	0.7021	0.712	0.7032	0.6864	0.6921	0.8599
556	24029071	0.5734	0.628	0.7116	0.683	0.69	0.8221
557	24031324	0.2345	0.3261	0.3085	0.3312	0.3736	0.5157
558	24033190	0.9125	0.8528	0.7962	0.7848	0.7961	0.8946
559	24036320	1.0	1.0	0.9552	0.8958	0.9098	0.8555
560	24045180	0.6329	0.5036	0.5717	0.5876	0.6318	0.7464
561	24052618	0.4464	0.4454	0.4801	0.4883	0.4677	0.6987
562	24052727	0.2891	0.2668	0.4123	0.4462	0.5094	0.5927
563	24060470	0.2133	0.2744	0.3511	0.4389	0.4357	0.6447
564	24071444	0.8573	0.9074	0.9282	0.9403	0.9304	0.937
565	24072814	0.529	0.621	0.5104	0.5695	0.5598	0.7022
566	24075951	0.2773	0.3317	0.3424	0.3622	0.3851	0.5581
567	24076239	1.0	1.0	0.9709	0.9535	0.9062	0.9256
568	24084358	0.2133	0.3503	0.311	0.3192	0.3564	0.5517
569	24112409	1.0	0.9576	0.8774	0.8532	0.8277	0.9677
570	24125179	0.7896	0.8112	0.8229	0.8075	0.7974	0.8629
571	24136510	0.7739	0.6422	0.6935	0.6332	0.6018	0.7811
572	24145415	0.6864	0.7965	0.754	0.672	0.708	0.8405
573	24149052	0.494	0.5186	0.5764	0.5785	0.5733	0.7278
574	24155659	0.5651	0.5744	0.5308	0.5375	0.6077	0.765
575	24158353	0.3903	0.4127	0.4657	0.462	0.5057	0.6558
576	24171835	0.3031	0.2398	0.2844	0.2844	0.2844	0.377
577	24183437	0.5574	0.6631	0.7038	0.7132	0.689	0.7622
578	24190416	0.6725	0.6486	0.6076	0.6574	0.6979	0.8488
579	24206536	0.7995	0.6961	0.7216	0.7585	0.8143	0.8463
580	24263193	0.4273	0.3435	0.4065	0.5174	0.5581	0.7053
581	24265580	0.0	0.0	0.0722	0.1394	0.1394	0.2408
582	24271007	0.6878	0.6402	0.5955	0.5788	0.5532	0.7208
583	24286493	0.7739	0.7547	0.8099	0.7747	0.787	0.8476
584	24292866	0.6863	0.7103	0.7213	0.7299	0.7361	0.8048
585	24292938	1.0	0.9511	0.9031	0.8974	0.8754	0.9028
586	24295440	0.7443	0.6521	0.5935	0.5603	0.5571	0.7589
587	24295593	0.3717	0.3424	0.4301	0.4301	0.4301	0.5123
588	24298416	1.0	0.9113	0.7979	0.7312	0.7838	0.873
589	24317076	0.6012	0.5811	0.6305	0.6478	0.6504	0.7684
590	24321146	0.9125	0.8486	0.731	0.7708	0.8029	0.8412
591	24328427	0.6886	0.571	0.5539	0.5242	0.5391	0.7597
592	24341374	0.5531	0.4617	0.5252	0.5805	0.6333	0.6816
593	24349229	0.2281	0.3239	0.4151	0.4139	0.4265	0.6218
594	24368132	0.3629	0.4511	0.4554	0.5243	0.5071	0.7596
595	24368296	0.5148	0.4496	0.4099	0.4566	0.514	0.6888
596	24392115	0.2121	0.2905	0.393	0.4646	0.4584	0.5882
597	24409381	0.9026	0.8455	0.7465	0.7328	0.7687	0.8592
598	24426178	0.4464	0.459	0.5732	0.6297	0.6756	0.825
599	24448171	0.76	0.7529	0.7486	0.7225	0.7238	0.8521
600	24460532	0.7995	0.8236	0.8348	0.8625	0.8183	0.8643
601	24460938	1.0	0.9558	0.9042	0.8752	0.8561	0.9036
602	24467894	1.0	1.0	1.0	0.9777	0.9807	0.9391
603	24477640	0.7739	0.8091	0.8213	0.8293	0.8343	0.8596
604	24478134	0.7714	0.6705	0.6122	0.5207	0.5334	0.6943
605	24481072	0.9125	0.9432	0.8977	0.8689	0.8329	0.893
606	24482743	1.0	0.8149	0.7658	0.7054	0.6915	0.9049
607	24493827	0.0	0.0	0.0641	0.0641	0.148	0.3132
608	24497706	1.0	1.0	1.0	0.9666	0.9435	0.9437
609	24498379	0.4273	0.5715	0.5962	0.6311	0.5992	0.7262
610	24506598	1.0	1.0	1.0	0.9225	0.834	0.8682
611	24508340	0.3452	0.3712	0.3625	0.3676	0.43	0.6505
612	24549265	0.5417	0.559	0.6297	0.6146	0.6402	0.7352
613	24574852	0.0	0.0	0.0998	0.0998	0.0998	0.2242
614	24576355	1.0	0.9337	0.9486	0.9244	0.8533	0.8979
615	24583116	0.9125	0.8104	0.7776	0.7274	0.683	0.8092
616	24589113	0.9026	0.8502	0.8223	0.8078	0.8071	0.8721
617	24612508	0.6864	0.6285	0.6495	0.6073	0.6244	0.7378
618	24612726	0.5525	0.525	0.5097	0.5665	0.6017	0.7259
619	24615910	0.8304	0.749	0.6988	0.7164	0.6567	0.8144
620	24629140	0.6992	0.5926	0.5791	0.5496	0.5517	0.7517
621	24632213	0.1151	0.1593	0.1414	0.1822	0.168	0.4095
622	24645981	0.0	0.0	0.1007	0.1462	0.1964	0.3309
623	24663288	1.0	0.8122	0.848	0.8591	0.8681	0.9233
624	24668611	0.9125	0.8943	0.8605	0.8623	0.809	0.8941
625	24671497	0.9026	0.6363	0.6854	0.6353	0.615	0.8004
626	24682283	1.0	0.8645	0.7308	0.699	0.7294	0.8644
627	24688390	1.0	0.9014	0.9236	0.8702	0.8518	0.9199
628	24691813	0.1003	0.1573	0.2224	0.2866	0.3062	0.4949
629	24709366	1.0	1.0	0.9683	0.9736	0.9771	0.955
630	24711292	1.0	0.9113	0.8723	0.8714	0.8707	0.8885
631	24714101	0.0	0.2021	0.2021	0.2488	0.2924	0.3721
632	24728386	0.2768	0.2195	0.2815	0.2741	0.3739	0.5244
633	24751407	0.7714	0.8785	0.8281	0.792	0.7626	0.8935
634	24753571	0.6399	0.4886	0.4808	0.502	0.5256	0.7192
635	24762789	0.9125	0.6847	0.577	0.6221	0.6723	0.799
636	24771645	0.4444	0.585	0.6084	0.6424	0.6537	0.7379
637	24781204	0.6012	0.5844	0.5875	0.5743	0.6056	0.703
638	24795707	0.4582	0.3854	0.4072	0.3793	0.4931	0.628
639	24810310	0.6312	0.6694	0.6829	0.591	0.6504	0.7579
640	24812339	0.2285	0.3054	0.3455	0.3809	0.4151	0.5028
641	24827556	0.2409	0.3945	0.4762	0.5399	0.5438	0.6581
642	24838653	0.7995	0.7768	0.7971	0.8084	0.7806	0.9022
643	24854275	1.0	0.8606	0.8321	0.7921	0.7981	0.9368
644	24857147	1.0	0.9511	0.9337	0.9448	0.9522	0.9398
645	24858494	0.9125	0.6829	0.6917	0.687	0.6718	0.8408
646	24861191	0.3879	0.4034	0.422	0.4754	0.5377	0.7107
647	24862879	0.8151	0.8109	0.7908	0.7909	0.8184	0.8722
648	24865506	1.0	0.8988	0.9216	0.8892	0.8497	0.8898
649	24878426	0.3742	0.5939	0.6553	0.6907	0.6964	0.8192
650	24878921	0.6843	0.5869	0.5472	0.5772	0.6028	0.8283
651	24905476	0.6312	0.6913	0.6832	0.6692	0.6693	0.7813
652	24910101	0.4051	0.3967	0.4359	0.4339	0.4721	0.6534
653	24911320	0.476	0.5686	0.6339	0.6952	0.7361	0.8324
654	24922513	0.8869	0.8803	0.8624	0.8405	0.8266	0.9069
655	24927156	0.2133	0.3839	0.4042	0.4526	0.4898	0.6614
656	24939692	0.9125	0.7892	0.7918	0.76	0.7332	0.8122
657	24947938	0.9125	0.7581	0.7549	0.6806	0.7271	0.7974
658	24953233	0.476	0.519	0.5348	0.5453	0.6069	0.7838
659	24972367	0.7345	0.7484	0.7285	0.7363	0.7616	0.8496
660	24974203	0.4542	0.4897	0.4708	0.5266	0.5781	0.7094
661	24976356	0.4307	0.3704	0.4212	0.4747	0.5005	0.7289
662	24992232	1.0	1.0	0.9683	0.9736	0.9771	0.9651
663	25004975	0.76	0.6098	0.5908	0.6361	0.6412	0.7902
664	25009550	1.0	0.9558	0.9373	0.9478	0.9369	0.9184
665	25010283	0.2896	0.3517	0.4592	0.5037	0.5538	0.7267
666	25016381	0.476	0.695	0.8106	0.8177	0.8177	0.8177
667	25033288	0.3333	0.4199	0.5212	0.5564	0.5976	0.7654
668	25055815	0.8869	0.7415	0.7087	0.7435	0.7793	0.8916
669	25056889	0.6843	0.6558	0.6733	0.6279	0.6416	0.8108
670	25061069	0.8151	0.88	0.7856	0.7764	0.7762	0.923
671	25061398	0.0	0.0	0.0	0.074	0.2053	0.2643
672	25064136	1.0	0.9477	0.9278	0.8282	0.7794	0.8606
673	25064566	0.4617	0.5602	0.5698	0.5744	0.5679	0.7425
674	25072413	0.9026	0.7941	0.8119	0.7996	0.8097	0.9149
675	25072831	0.9026	0.8383	0.8455	0.8482	0.833	0.8829
676	25084882	1.0	1.0	1.0	1.0	1.0	0.9904
677	25111182	0.3333	0.5179	0.6318	0.6288	0.6413	0.701
678	25127741	0.7699	0.6892	0.6992	0.6487	0.6959	0.8241
679	25142383	0.8869	0.7389	0.7374	0.7534	0.7865	0.8708
680	25151357	0.7443	0.7157	0.5998	0.5994	0.583	0.7874
681	25151441	1.0	0.9511	0.933	0.9442	0.934	0.9282
682	25170083	0.3653	0.47	0.5568	0.6392	0.6525	0.7128
683	25175027	1.0	0.8792	0.8588	0.8824	0.8982	0.8839
684	25176387	1.0	0.9511	0.9621	0.9684	0.9727	0.9243
685	25180156	0.6003	0.549	0.5318	0.5369	0.6078	0.7683
686	25181465	0.9026	0.7893	0.7451	0.7443	0.7464	0.9238
687	25182480	1.0	1.0	1.0	1.0	1.0	0.9766
688	25183601	0.2705	0.307	0.3157	0.3374	0.3524	0.5712
689	25186140	0.3452	0.3981	0.3948	0.3948	0.4598	0.5895
690	25187125	0.8151	0.7446	0.7414	0.7173	0.7376	0.8847
691	25212482	0.8573	0.7801	0.8296	0.8027	0.7937	0.8779
692	25221570	1.0	1.0	1.0	1.0	1.0	0.9709
693	25228409	0.3333	0.3856	0.3593	0.3874	0.4865	0.6189
694	25238989	0.8869	0.8401	0.7579	0.7326	0.7594	0.847
695	25240823	1.0	0.9537	0.9058	0.8546	0.8289	0.933
696	25242168	0.3577	0.4701	0.4383	0.5706	0.59	0.6243
697	25242455	0.8151	0.7404	0.7689	0.7747	0.7601	0.8756
698	25245454	0.7246	0.8248	0.8248	0.8248	0.8248	0.8583
699	25261532	1.0	1.0	1.0	1.0	1.0	0.9808
700	25264216	1.0	0.9576	0.9047	0.8752	0.8738	0.9135
701	25268657	0.4394	0.3485	0.356	0.356	0.4135	0.646
702	25273851	0.8688	0.7368	0.7215	0.6232	0.6738	0.7974
703	25282344	1.0	0.9266	0.8686	0.8351	0.8572	0.9061
704	25303385	1.0	0.9134	0.9329	0.9441	0.934	0.9201
705	25306802	0.6933	0.7358	0.7358	0.7358	0.7358	0.801
706	25331182	0.3452	0.3408	0.3377	0.3846	0.417	0.6128
707	25331376	0.5734	0.7231	0.6945	0.7456	0.7798	0.8293
708	25331462	0.7443	0.7646	0.7574	0.6871	0.7239	0.8508
709	25339269	0.7714	0.7783	0.706	0.658	0.6554	0.8201
710	25342807	1.0	1.0	0.911	0.9032	0.844	0.892
711	25344898	0.4323	0.5336	0.5786	0.6283	0.6267	0.7663
712	25348934	0.2846	0.3079	0.3714	0.4033	0.4551	0.5999
713	25348955	0.2611	0.2457	0.2356	0.3035	0.3347	0.416
714	25354037	1.0	0.8913	0.8257	0.8215	0.8278	0.8999
715	25356345	1.0	0.9364	0.9046	0.8974	0.8661	0.8645
716	25357241	0.76	0.8442	0.8793	0.8779	0.8491	0.8888
717	25365205	0.9026	0.9368	0.849	0.8127	0.8028	0.8753
718	25367329	0.1153	0.231	0.3061	0.3771	0.4437	0.4622
719	25372670	0.5635	0.5268	0.543	0.5741	0.5791	0.8019
720	25373901	0.5969	0.504	0.4985	0.5919	0.5925	0.7319
721	25374326	0.5148	0.4999	0.4999	0.4999	0.5616	0.6658
722	25376610	0.4697	0.3846	0.4112	0.4105	0.3924	0.6334
723	25380187	0.4609	0.4899	0.5287	0.5276	0.5477	0.6733
724	25401499	0.3673	0.3747	0.3119	0.4063	0.4587	0.6367
725	25405661	0.1461	0.1424	0.2053	0.2303	0.2853	0.4886
726	25407602	0.8573	0.8187	0.7986	0.8101	0.7635	0.8935
727	25412256	1.0	1.0	0.9701	0.9751	0.9785	0.968
728	25413289	1.0	1.0	1.0	1.0	1.0	0.9618
729	25422159	0.3264	0.4019	0.4203	0.4754	0.4949	0.711
730	25426557	0.5453	0.544	0.5404	0.5991	0.6604	0.7676
731	25430773	0.8869	0.8777	0.8428	0.8472	0.8496	0.8805
732	25432019	0.8539	0.7632	0.6971	0.6694	0.6806	0.7702
733	25432546	0.2896	0.3915	0.4091	0.4349	0.4861	0.6818
734	25435911	0.101	0.1206	0.1004	0.1893	0.2376	0.4486
735	25438185	1.0	1.0	1.0	1.0	0.9819	0.9791
736	25448015	1.0	0.9134	0.9021	0.8515	0.8359	0.8715
737	25454784	0.6288	0.6678	0.6518	0.6377	0.6555	0.8149
738	25471818	0.3836	0.5216	0.6291	0.6247	0.6295	0.7589
739	25471947	0.5525	0.4453	0.4213	0.5466	0.5918	0.7227
740	25472758	0.7714	0.8092	0.8223	0.852	0.8544	0.8948
741	25472923	0.5453	0.5874	0.5144	0.5786	0.6333	0.7661
742	25474882	0.5594	0.5917	0.664	0.6895	0.7098	0.8216
743	25479965	1.0	0.9087	0.8691	0.8468	0.7951	0.8764
744	25484070	0.8869	0.9266	0.9124	0.9271	0.919	0.928
745	25485571	0.5087	0.5208	0.4837	0.4646	0.4646	0.6917
746	25494882	0.3333	0.4264	0.4762	0.5385	0.5902	0.7581
747	25496194	0.9026	0.8095	0.8523	0.8551	0.8569	0.8925
748	25500270	0.589	0.6811	0.6929	0.6773	0.6851	0.8234
749	25501424	1.0	0.8359	0.7821	0.7398	0.7709	0.8817
750	25502034	1.0	1.0	1.0	0.9784	0.9813	0.9788
751	25502683	0.4464	0.4971	0.5935	0.6996	0.7367	0.7912
752	25503165	1.0	0.8744	0.8143	0.8454	0.8304	0.8745
753	25504833	0.8869	0.8336	0.8046	0.8937	0.9104	0.944
754	25516569	0.7739	0.7123	0.6562	0.6915	0.7155	0.8715
755	25517750	0.476	0.5653	0.6441	0.689	0.683	0.8008
756	25520511	0.5531	0.4676	0.6	0.5835	0.5745	0.7004
757	25524164	1.0	1.0	0.9375	0.948	0.9369	0.9498
758	25540021	0.3939	0.4086	0.3743	0.3569	0.4255	0.6472
759	25540077	1.0	1.0	1.0	1.0	1.0	0.9906
760	25543954	0.9125	0.9432	0.956	0.9634	0.9683	0.9408
761	25544132	0.0	0.0	0.0	0.0798	0.0798	0.2665
762	25546133	0.5339	0.5144	0.5399	0.5113	0.5182	0.6901
763	25550568	0.7699	0.7555	0.7181	0.6988	0.7285	0.848
764	25612767	0.2739	0.3844	0.4374	0.4815	0.4898	0.6287
765	25620877	0.8539	0.7101	0.7465	0.7781	0.7562	0.8418
766	25629695	0.8869	0.9266	0.9431	0.9068	0.9193	0.9384
767	25630468	0.9125	0.8991	0.8619	0.8516	0.835	0.9149
768	25637660	0.7665	0.5964	0.6901	0.6511	0.7306	0.807
769	25638281	0.5594	0.6678	0.6535	0.6673	0.659	0.8211
770	25639607	0.1461	0.1681	0.2213	0.1842	0.264	0.6039
771	25660940	0.6886	0.6796	0.6772	0.6874	0.6905	0.856
772	25664836	0.3902	0.4642	0.4365	0.5162	0.5414	0.6307
773	25673835	0.8304	0.7511	0.6863	0.6718	0.7159	0.8471
774	25676666	0.0	0.0	0.0	0.0	0.0493	0.1311
775	25681631	0.0	0.0636	0.0751	0.171	0.2223	0.4342
776	25684047	0.5594	0.621	0.5871	0.5665	0.6142	0.8212
777	25684150	0.7557	0.7926	0.7223	0.6795	0.6587	0.8085
778	25684766	0.7694	0.8811	0.8954	0.9055	0.9133	0.945
779	25686604	0.7021	0.6909	0.6404	0.6621	0.7029	0.8002
780	25704641	1.0	1.0	0.9683	0.9286	0.9205	0.9024
781	25710658	0.6886	0.6192	0.5421	0.5176	0.4922	0.728
782	25712964	0.6568	0.5433	0.555	0.5682	0.6557	0.7815
783	25714487	0.8869	0.8353	0.7978	0.73	0.7212	0.8673
784	25714833	0.2591	0.1681	0.3116	0.3475	0.426	0.63
785	25716682	0.1275	0.195	0.2368	0.2368	0.2655	0.3619
786	25717165	0.2627	0.3509	0.3623	0.441	0.5243	0.6996
787	25728686	1.0	0.9558	0.9658	0.9492	0.9376	0.9416
788	25732605	0.8869	0.9266	0.9147	0.929	0.9209	0.9454
789	25736725	0.8613	0.9548	0.9607	0.9648	0.9679	0.9663
790	25740719	0.7699	0.7984	0.7831	0.7528	0.7679	0.8603
791	25741385	0.519	0.4789	0.5105	0.5356	0.5623	0.7255
792	25745861	0.6765	0.6814	0.7054	0.7321	0.7325	0.8303
793	25750911	0.8573	0.9074	0.8693	0.8692	0.8505	0.9101
794	25753421	0.9125	0.7823	0.741	0.7401	0.7294	0.8776
795	25758253	0.1315	0.3138	0.2761	0.2687	0.2466	0.506
796	25759547	0.4617	0.4539	0.5156	0.5471	0.5846	0.7485
797	25760704	0.7699	0.7641	0.6654	0.7121	0.7066	0.8508
798	25760944	1.0	0.9537	0.8902	0.8515	0.8352	0.9004
799	25778831	0.7896	0.8193	0.7249	0.7144	0.6987	0.8757
800	25778908	0.3708	0.4059	0.4502	0.4631	0.4727	0.6863
801	25785515	0.5108	0.4906	0.6139	0.6308	0.6755	0.7409
802	25796321	0.36	0.3733	0.3369	0.3798	0.3829	0.5985
803	25808224	0.9125	0.8077	0.7601	0.7328	0.7889	0.9034
804	25817583	1.0	1.0	0.9398	0.9276	0.9199	0.9284
805	25831532	1.0	0.8525	0.7657	0.738	0.7373	0.8872
806	25836059	0.3486	0.3985	0.4413	0.4338	0.4534	0.65
807	25838081	0.9125	0.83	0.8266	0.8403	0.8644	0.9138
808	25841080	0.8539	0.7927	0.7505	0.7034	0.6756	0.8308
809	25845800	1.0	0.9537	0.9641	0.9701	0.9741	0.9837
810	25854390	1.0	0.9558	0.9359	0.9243	0.9166	0.9391
811	25865145	0.1131	0.1518	0.2009	0.192	0.2335	0.483
812	25866340	0.0487	0.2567	0.3286	0.3507	0.3821	0.58
813	25872927	1.0	1.0	0.9701	0.9751	0.9785	0.9239
814	25874132	0.7739	0.6923	0.7324	0.7772	0.7619	0.8279
815	25874941	0.3594	0.4128	0.4064	0.4321	0.5315	0.6717
816	25879354	0.3836	0.36	0.4187	0.4628	0.5122	0.6335
817	25880006	0.6131	0.6074	0.6306	0.6076	0.6072	0.7571
818	25884925	0.5531	0.4252	0.4252	0.5818	0.5818	0.7568
819	25886726	1.0	1.0	1.0	0.9768	0.9799	0.9356
820	25891076	0.3029	0.3625	0.3708	0.3877	0.4671	0.5941
821	25899926	0.4913	0.5074	0.5824	0.5824	0.599	0.7129
822	25908842	0.2262	0.2522	0.3219	0.3506	0.4087	0.5939
823	25911584	0.3392	0.3108	0.3297	0.365	0.4457	0.6914
824	25913177	0.7739	0.8044	0.8484	0.8514	0.8533	0.8539
825	25913484	0.6456	0.6622	0.7083	0.6693	0.6953	0.8826
826	25918396	1.0	0.9511	0.9337	0.9232	0.8796	0.9402
827	25926034	0.3109	0.293	0.3922	0.3636	0.4295	0.57
828	25932644	1.0	0.9576	0.9671	0.9726	0.9763	0.9658
829	25937861	0.1279	0.2207	0.3125	0.3039	0.3655	0.5871
830	25942556	0.9026	0.8944	0.8883	0.8404	0.7905	0.8961
831	25946135	0.3902	0.5036	0.5036	0.5327	0.5327	0.5819
832	25967671	0.0	0.0	0.079	0.1141	0.1191	0.4004
833	25972756	1.0	0.9477	0.8993	0.8484	0.8334	0.8875
834	25975270	1.0	1.0	1.0	1.0	0.9823	0.9066
835	25981054	0.3333	0.3128	0.2799	0.3506	0.3767	0.6101
836	25982388	1.0	0.9511	0.9621	0.9684	0.9465	0.9873
837	25983730	0.8573	0.7665	0.7099	0.8098	0.7972	0.8234
838	25990557	0.327	0.356	0.3394	0.3778	0.4487	0.6787
839	25993383	0.5418	0.5917	0.5739	0.6387	0.6259	0.7474
840	25996785	1.0	0.9558	0.8765	0.8756	0.8923	0.9123
841	26003217	0.4316	0.4859	0.554	0.557	0.6111	0.7174
842	26008761	0.3392	0.3891	0.4626	0.4591	0.4561	0.6382
843	26011691	1.0	0.9477	0.9296	0.9414	0.8772	0.8798
844	26015511	0.6266	0.6538	0.6193	0.5961	0.6412	0.7959
845	26024445	0.3392	0.2445	0.2521	0.3155	0.3491	0.6858
846	26036805	0.1881	0.2414	0.2682	0.3905	0.4347	0.5627
847	26048414	0.9125	0.8275	0.8371	0.7982	0.7272	0.8496
848	26048577	1.0	1.0	1.0	0.9671	0.9454	0.8961
849	26054731	0.3008	0.2458	0.3435	0.3601	0.431	0.5743
850	26063424	0.9125	0.736	0.7091	0.7147	0.7562	0.8549
851	26065669	1.0	1.0	0.9417	0.9515	0.9219	0.9472
852	26072251	0.3708	0.4242	0.4954	0.4912	0.5365	0.7027
853	26072327	0.5269	0.5999	0.5796	0.5963	0.6037	0.7819
854	26074080	0.4548	0.4411	0.4351	0.4315	0.442	0.61
855	26082761	0.6725	0.7133	0.7235	0.7301	0.6913	0.7652
856	26088063	1.0	0.859	0.8907	0.8875	0.8408	0.8943
857	26090058	0.7443	0.5091	0.5337	0.5098	0.5285	0.7148
858	26093644	0.4307	0.5859	0.6323	0.6658	0.6605	0.7664
859	26094203	0.476	0.4645	0.4179	0.4509	0.4755	0.6856
860	26108892	0.5182	0.5235	0.5698	0.5968	0.6684	0.7987
861	26109352	0.8869	0.7839	0.7733	0.7914	0.844	0.9077
862	26114448	0.8573	0.8089	0.7943	0.8287	0.8336	0.8549
863	26134579	0.9026	0.8845	0.848	0.8508	0.8352	0.8877
864	26136359	0.5148	0.5163	0.5084	0.4802	0.4594	0.6825
865	26136684	0.3825	0.3437	0.3681	0.4374	0.4693	0.6143
866	26147457	0.7714	0.6888	0.6736	0.6736	0.7047	0.7605
867	26149773	0.7699	0.7079	0.7419	0.7291	0.6938	0.8112
868	26152027	0.8688	0.6855	0.5314	0.5094	0.5451	0.7844
869	26152787	0.0875	0.0768	0.1755	0.2892	0.3165	0.4285
870	26157431	0.8573	0.817	0.7371	0.7058	0.8033	0.9079
871	26174897	0.9125	0.8528	0.8574	0.8813	0.8789	0.9123
872	26175201	0.6608	0.7357	0.7644	0.7154	0.7536	0.8445
873	26179959	1.0	1.0	1.0	0.9781	0.981	0.9698
874	26198970	0.2409	0.3172	0.3183	0.4198	0.4189	0.6034
875	26203165	1.0	0.7788	0.7077	0.6325	0.6016	0.738
876	26205790	0.0	0.1658	0.2551	0.2931	0.3591	0.4961
877	26206305	0.2338	0.323	0.2842	0.3205	0.3393	0.5761
878	26209734	1.0	0.9511	0.9621	0.9465	0.936	0.919
879	26210283	0.5417	0.6363	0.689	0.6617	0.6619	0.758
880	26210853	1.0	1.0	0.9256	0.9381	0.9289	0.9151
881	26215968	0.8869	0.8825	0.8506	0.8756	0.8739	0.8733
882	26219411	0.9026	0.8944	0.7458	0.8012	0.8117	0.8567
883	26229184	0.6568	0.6346	0.5834	0.6366	0.6796	0.8078
884	26239343	0.476	0.495	0.5363	0.6507	0.696	0.7158
885	26239928	0.3333	0.3796	0.4686	0.5653	0.5925	0.7537
886	26255997	0.8869	0.832	0.8399	0.81	0.8179	0.8847
887	26262562	1.0	0.9216	0.9075	0.8791	0.8954	0.9141
888	26263417	0.7739	0.7667	0.6693	0.6792	0.6867	0.8421
889	26269219	1.0	1.0	1.0	1.0	1.0	0.971
890	26271403	0.6864	0.7034	0.648	0.6523	0.6356	0.7755
891	26271902	1.0	1.0	1.0	1.0	0.9551	0.9531
892	26273537	0.589	0.6811	0.6922	0.6881	0.6949	0.7963
893	26289919	1.0	1.0	0.9716	0.9325	0.9241	0.9335
894	26290251	1.0	0.8988	0.9216	0.9347	0.9435	0.9042
895	26293474	0.3903	0.337	0.3239	0.3765	0.4044	0.5616
896	26297025	1.0	0.9511	0.9322	0.9217	0.9143	0.9084
897	26313597	0.8869	0.9266	0.9431	0.9527	0.9414	0.9529
898	26320829	1.0	0.9095	0.8991	0.849	0.8333	0.9248
899	26327386	0.786	0.7698	0.6706	0.6362	0.6672	0.8184
900	26343906	0.5531	0.4278	0.4677	0.4775	0.4836	0.6738
