	PMIDs	nDCG@5	nDCG@10	nDCG@15	nDCG@20	nDCG@25	nDCG@50
471	23222299	0.8328	0.8305	0.8508	0.8857	0.8951	0.9245
472	23232447	0.6584	0.6786	0.7579	0.7246	0.7746	0.8663
473	23238088	1.0	1.0	1.0	1.0	1.0	1.0
474	23238821	1.0	1.0	0.9701	0.9751	0.9608	0.9936
475	23255122	1.0	1.0	0.9709	0.9758	0.979	0.9704
476	23260180	1.0	0.9511	0.9621	0.9465	0.9537	0.942
477	23266025	1.0	0.9596	0.907	0.8956	0.9038	0.9742
478	23291766	0.8869	0.8379	0.8445	0.8048	0.8135	0.9366
479	23295254	0.913	0.8645	0.8645	0.8645	0.8645	0.9295
480	23301099	0.7521	0.8779	0.8691	0.8828	0.9232	0.9232
481	23305951	0.8151	0.8617	0.9397	0.9282	0.9333	0.9596
482	23315723	0.7896	0.7207	0.7544	0.7513	0.7717	0.9072
483	23317047	0.8688	0.7538	0.8829	0.8829	0.9335	0.9335
484	23320207	0.6843	0.6843	0.7691	0.7691	0.7691	0.8302
485	23321776	0.6843	0.8059	0.8902	0.8902	0.8902	0.8902
486	23323601	1.0	0.9576	0.9671	0.9726	0.9554	0.9894
487	23338794	0.8761	0.8966	0.9556	0.9221	0.9109	0.9421
488	23342204	1.0	1.0	1.0	1.0	0.9751	0.997
489	23342270	0.8058	0.8409	0.8617	0.875	0.8948	0.9134
490	23349991	0.9125	0.8545	0.8581	0.8245	0.8758	0.9623
491	23350560	0.6312	0.7607	0.741	0.7779	0.8292	0.8661
492	23364938	1.0	1.0	1.0	0.9773	0.9803	0.9828
493	23371912	0.8421	0.8707	0.8363	0.8317	0.8529	0.8885
494	23375892	0.9125	0.8567	0.8542	0.9401	0.9095	0.9626
495	23376078	1.0	1.0	1.0	1.0	1.0	1.0
496	23394599	0.9026	0.8694	0.9211	0.9273	0.9461	0.9601
497	23398192	0.8151	0.88	0.8462	0.8719	0.8173	0.8905
498	23433471	1.0	0.9134	0.9271	0.9846	0.9723	0.9824
499	23441151	0.7739	0.8533	0.8261	0.8289	0.8784	0.9306
500	23441821	1.0	0.9422	0.9477	0.9666	0.9556	0.9502
501	23442375	1.0	1.0	1.0	0.9781	0.9506	0.9941
502	23450434	0.5296	0.6678	0.7522	0.7522	0.7522	0.7522
503	23479404	0.7745	0.7431	0.6912	0.7059	0.7523	0.8143
504	23500183	1.0	1.0	1.0	1.0	0.9819	0.9914
505	23504664	0.678	0.7921	0.7555	0.8348	0.8348	0.8348
506	23504934	1.0	0.9558	0.9033	0.8521	0.8359	0.9208
507	23507141	1.0	1.0	1.0	0.9784	0.9458	0.9715
508	23524533	0.7714	0.7305	0.7784	0.8202	0.8202	0.8533
509	23534882	0.8869	0.9266	0.9431	0.9084	0.9433	0.9714
510	23543898	0.9686	0.9263	0.9263	0.9263	0.9539	0.9539
511	23547710	1.0	0.9329	0.9329	0.9329	0.9751	0.9751
512	23548553	0.5869	0.5869	0.5869	0.5869	0.5869	0.5869
513	23552882	0.9464	0.9561	0.8845	0.8965	0.8702	0.966
514	23554818	1.0	0.9337	0.9237	0.9277	0.928	0.9722
515	23562459	1.0	1.0	0.9693	0.9521	0.9585	0.9345
516	23570403	1.0	0.8712	0.8746	0.9028	0.9297	0.9537
517	23573011	1.0	1.0	1.0	1.0	1.0	1.0
518	23585477	1.0	0.9573	0.9635	0.8986	0.8848	0.9756
519	23603562	1.0	0.9558	0.9367	0.9204	0.9766	0.985
520	23604572	0.7739	0.8533	0.8387	0.8657	0.8572	0.9322
521	23607916	0.8726	0.8957	0.8578	0.8522	0.8578	0.9249
522	23613754	0.9125	0.9829	0.9829	0.9829	0.9829	0.9829
523	23633578	1.0	0.9576	0.9619	0.9511	0.954	0.9874
524	23637070	1.0	1.0	0.9408	0.906	0.9038	0.9748
525	23671335	1.0	1.0	0.9801	0.9801	0.9967	0.9967
526	23681830	0.9369	0.9857	0.9857	0.9857	0.9857	0.9857
527	23684607	0.737	0.8882	0.8531	0.848	0.8349	0.912
528	23689717	1.0	0.9558	0.935	0.9459	0.9178	0.9816
529	23696368	1.0	0.9558	0.934	0.8562	0.8847	0.9631
530	23700448	1.0	0.8783	0.9263	0.9178	0.9466	0.9695
531	23714693	1.0	1.0	1.0	0.9557	0.9617	0.9329
532	23757356	0.8933	0.9707	0.9282	0.9351	0.9405	0.9703
533	23772364	0.9026	0.9248	0.8435	0.8843	0.8843	0.9496
534	23795458	1.0	0.8522	0.9714	0.9714	0.9714	0.9714
535	23812981	1.0	0.9576	0.9065	0.8672	0.8759	0.9663
536	23819293	1.0	0.9477	0.9288	0.9407	0.9128	0.9262
537	23836142	1.0	0.9537	0.9033	0.8979	0.8761	0.9718
538	23843613	0.9125	0.9186	0.9673	0.9356	0.9088	0.9638
539	23846699	1.0	1.0	0.9709	0.9758	0.9413	0.9871
540	23861246	0.8573	0.947	0.9143	0.8903	0.8918	0.9173
541	23868008	0.7968	0.8383	0.8904	0.8572	0.8454	0.8984
542	23872422	0.9026	0.8736	0.8884	0.9282	0.9197	0.9398
543	23873848	0.8933	0.9109	0.9466	0.8742	0.896	0.9596
544	23875460	0.8613	0.8864	0.9012	0.8485	0.8781	0.9425
545	23904035	1.0	1.0	1.0	1.0	0.9649	0.9731
546	23904602	0.9125	0.8502	0.854	0.9151	0.9092	0.9594
547	23918260	1.0	1.0	1.0	1.0	1.0	0.9816
548	23926953	1.0	1.0	1.0	1.0	1.0	1.0
549	23938262	0.5162	0.7512	0.7836	0.7857	0.7938	0.8117
550	23958728	1.0	1.0	0.9539	0.9074	0.9907	0.9907
551	23999301	0.8151	0.88	0.907	0.8994	0.8769	0.9617
552	24005449	0.8573	0.9074	0.9282	0.9175	0.911	0.9457
553	24019255	0.9125	0.9008	0.8593	0.9205	0.9257	0.9393
554	24024879	0.913	0.84	0.817	0.8812	0.8812	0.9337
555	24027076	0.9125	0.8447	0.8213	0.8629	0.8913	0.9565
556	24029071	1.0	0.9576	0.9088	0.9241	0.9343	0.9819
557	24031324	0.8933	0.9188	0.9727	0.9727	0.9727	0.9727
558	24033190	1.0	0.9511	0.9304	0.8751	0.8563	0.9171
559	24036320	1.0	1.0	1.0	1.0	1.0	0.9981
560	24045180	0.7767	0.8223	0.8174	0.833	0.8541	0.8745
561	24052618	0.6725	0.8058	0.9043	0.863	0.8446	0.9104
562	24052727	0.8725	0.8576	0.9019	0.9353	0.9353	0.9353
563	24060470	0.9026	0.9781	0.9603	0.9635	0.9521	0.9772
564	24071444	1.0	1.0	1.0	1.0	1.0	0.9813
565	24072814	1.0	0.9558	0.9324	0.9357	0.9393	0.9681
566	24075951	1.0	0.9576	0.9627	0.9802	0.9684	0.9917
567	24076239	0.9125	0.8991	0.9218	0.8901	0.851	0.9434
568	24084358	0.7699	0.8733	0.8657	0.8967	0.8425	0.9149
569	24112409	1.0	0.9511	0.9621	0.9684	0.9545	0.9888
570	24125179	1.0	0.9511	0.8698	0.8689	0.8865	0.9128
571	24136510	0.7995	0.7305	0.7604	0.8005	0.8273	0.9071
572	24145415	1.0	0.8671	0.8653	0.8878	0.8933	0.9498
573	24149052	0.7226	0.6664	0.7364	0.7002	0.6857	0.8305
574	24155659	0.8652	0.8875	0.9476	0.9139	0.921	0.946
575	24158353	0.7739	0.8044	0.8358	0.8337	0.8441	0.8951
576	24171835	0.5958	0.5247	0.6953	0.6953	0.6953	0.7275
577	24183437	0.9026	0.9175	0.9727	0.9752	0.9618	0.9485
578	24190416	1.0	0.9477	0.8702	0.9039	0.9523	0.9786
579	24206536	1.0	0.9422	0.9477	0.9846	0.9856	0.9622
580	24263193	1.0	0.9069	0.9156	0.9776	0.9309	0.9751
581	24265580	1.0	0.9951	0.9951	0.9951	0.9951	0.9951
582	24271007	0.7995	0.7681	0.8123	0.8292	0.8805	0.9193
583	24286493	0.6608	0.7336	0.7636	0.7813	0.7923	0.8854
584	24292866	0.8613	0.9581	0.9388	0.9452	0.9322	0.9396
585	24292938	1.0	1.0	0.9709	0.9758	0.979	0.9827
586	24295440	1.0	1.0	1.0	1.0	1.0	0.9986
587	24295593	1.0	0.9593	0.9593	0.9873	0.9873	0.9873
588	24298416	1.0	1.0	1.0	0.9558	0.9782	0.9902
589	24317076	1.0	0.9511	0.9621	0.9684	0.955	0.9751
590	24321146	0.5635	0.6182	0.6432	0.6964	0.7726	0.8501
591	24328427	0.9026	0.9127	0.9626	0.9498	0.9655	0.9655
592	24341374	1.0	0.9293	0.9948	0.9948	0.9948	0.9948
593	24349229	0.5339	0.6722	0.747	0.7688	0.8159	0.8387
594	24368132	1.0	0.9558	0.9658	0.9496	0.938	0.9876
595	24368296	1.0	0.9576	0.9815	0.9663	0.9951	0.9951
596	24392115	0.7968	0.8781	0.8651	0.8581	0.8331	0.9077
597	24409381	1.0	1.0	1.0	0.9553	0.9078	0.9479
598	24426178	1.0	1.0	0.9971	0.9973	0.9975	0.998
599	24448171	1.0	1.0	0.9716	0.9532	0.9058	0.9874
600	24460532	1.0	1.0	1.0	1.0	1.0	0.9982
601	24460938	1.0	1.0	0.9683	0.9517	0.9221	0.9624
602	24467894	1.0	0.9576	0.9671	0.9726	0.9763	0.9664
603	24477640	1.0	0.9576	0.9671	0.9503	0.9389	0.9665
604	24478134	1.0	1.0	0.9693	0.9517	0.9734	0.9904
605	24481072	0.7896	0.8634	0.835	0.8167	0.8051	0.9196
606	24482743	1.0	1.0	1.0	1.0	0.9823	0.9995
607	24493827	0.7713	0.7913	0.8972	0.8972	0.8972	0.8972
608	24497706	1.0	1.0	1.0	1.0	1.0	0.9967
609	24498379	0.8151	0.8953	0.8647	0.895	0.8877	0.9323
610	24506598	1.0	1.0	1.0	1.0	1.0	0.9694
611	24508340	1.0	0.8352	0.7987	0.8105	0.8456	0.946
612	24549265	0.9026	0.8879	0.9131	0.9061	0.9006	0.9694
613	24574852	1.0	0.9599	0.9599	0.9599	0.9599	0.9838
614	24576355	1.0	1.0	1.0	1.0	0.9467	0.9899
615	24583116	1.0	0.8825	0.9089	0.8357	0.8212	0.9522
616	24589113	0.9125	0.8991	0.9218	0.9349	0.9255	0.9504
617	24612508	1.0	0.9477	0.9278	0.9176	0.8667	0.9475
618	24612726	1.0	1.0	0.911	0.9538	0.9565	0.9862
619	24615910	1.0	1.0	1.0	1.0	0.9823	0.9941
620	24629140	1.0	1.0	0.9408	0.8738	0.9395	0.9769
621	24632213	0.9026	0.9175	0.9693	0.9721	0.928	0.9711
622	24645981	0.5958	0.7864	0.8222	0.8351	0.8351	0.8351
623	24663288	1.0	0.9558	0.9597	0.9924	0.9929	0.9944
624	24668611	1.0	1.0	0.9693	0.9529	0.9592	0.9566
625	24671497	1.0	0.9576	0.9613	0.9198	0.8977	0.9809
626	24682283	1.0	0.9537	0.9342	0.9237	0.919	0.9745
627	24688390	0.8573	0.9074	0.9282	0.9187	0.8761	0.9502
628	24691813	0.8573	0.7869	0.8854	0.8854	0.8854	0.903
629	24709366	1.0	1.0	1.0	1.0	1.0	0.9719
630	24711292	0.9026	0.8416	0.8473	0.8729	0.8541	0.908
631	24714101	0.7943	0.93	0.93	0.93	0.93	0.93
632	24728386	0.4464	0.5825	0.67	0.6637	0.6881	0.7853
633	24751407	0.9125	0.9872	0.9885	0.9895	0.9903	0.9903
634	24753571	0.9125	0.9432	0.8653	0.8209	0.8068	0.9511
635	24762789	1.0	0.9511	0.9337	0.9643	0.9877	0.9672
636	24771645	0.8573	0.9387	0.9251	0.9316	0.922	0.9515
637	24781204	1.0	0.8578	0.9502	0.9358	0.9677	0.9677
638	24795707	1.0	0.9306	0.9232	0.9278	0.954	0.9763
639	24810310	1.0	1.0	0.9701	0.9207	0.9636	0.9915
640	24812339	0.5052	0.5356	0.5769	0.6843	0.6843	0.7158
641	24827556	0.9125	0.9207	0.9522	0.9563	0.9301	0.9689
642	24838653	1.0	0.9537	0.9049	0.8551	0.8569	0.9528
643	24854275	1.0	1.0	0.9693	0.907	0.8994	0.972
644	24857147	0.9026	0.9368	0.951	0.9365	0.9266	0.9205
645	24858494	1.0	1.0	0.9539	0.9401	0.9462	0.9897
646	24861191	1.0	1.0	1.0	0.9832	0.9832	0.9979
647	24862879	0.8151	0.8151	0.9115	0.9024	0.9091	0.933
648	24865506	1.0	0.9134	0.903	0.897	0.9108	0.957
649	24878426	0.8573	0.8633	0.8641	0.8092	0.7983	0.9225
650	24878921	1.0	0.9576	0.8881	0.9727	0.9615	0.9834
651	24905476	1.0	1.0	1.0	1.0	0.9816	0.9955
652	24910101	1.0	0.8689	0.8633	0.8909	0.8977	0.9603
653	24911320	1.0	1.0	0.9709	0.9535	0.9421	0.9795
654	24922513	1.0	0.9511	0.8724	0.8714	0.8173	0.9334
655	24927156	0.7699	0.8205	0.8759	0.8857	0.8934	0.9229
656	24939692	1.0	1.0	0.9375	0.8579	0.8746	0.9801
657	24947938	1.0	1.0	0.941	0.8774	0.9454	0.9653
658	24953233	1.0	0.9095	0.9299	0.8746	0.8808	0.975
659	24972367	0.7968	0.9296	0.9092	0.8963	0.8687	0.9392
660	24974203	0.9125	0.9101	0.8977	0.9535	0.9704	0.9704
661	24976356	0.7699	0.8065	0.7925	0.7829	0.7969	0.9163
662	24992232	1.0	1.0	1.0	1.0	1.0	0.9614
663	25004975	1.0	0.9576	0.9081	0.8789	0.9256	0.9735
664	25009550	1.0	1.0	1.0	1.0	1.0	0.9533
665	25010283	1.0	1.0	1.0	1.0	1.0	0.9817
666	25016381	1.0	1.0	1.0	1.0	1.0	1.0
667	25033288	0.8573	0.8585	0.8586	0.8368	0.8403	0.9119
668	25055815	1.0	1.0	0.9709	0.948	0.9508	0.9837
669	25056889	1.0	1.0	1.0	0.9557	0.9442	0.9753
670	25061069	0.9026	0.9368	0.8319	0.8381	0.8319	0.9576
671	25061398	0.8688	0.8829	0.9673	0.9673	0.9673	0.9673
672	25064136	1.0	1.0	1.0	1.0	1.0	0.9872
673	25064566	1.0	1.0	1.0	1.0	0.9645	0.997
674	25072413	1.0	1.0	1.0	1.0	0.9808	0.9908
675	25072831	1.0	0.9576	0.9671	0.9726	0.9763	0.9684
676	25084882	1.0	1.0	1.0	1.0	1.0	1.0
677	25111182	0.7739	0.8207	0.8396	0.8535	0.8643	0.9026
678	25127741	1.0	0.9537	0.9334	0.8987	0.8946	0.9479
679	25142383	1.0	0.9477	0.8993	0.8904	0.9563	0.9784
680	25151357	1.0	1.0	1.0	0.9777	0.9437	0.973
681	25151441	1.0	1.0	1.0	1.0	0.9642	0.9281
682	25170083	0.5216	0.7395	0.7708	0.8317	0.8456	0.8433
683	25175027	1.0	1.0	1.0	1.0	1.0	0.9953
684	25176387	1.0	1.0	1.0	1.0	1.0	0.9805
685	25180156	1.0	0.9537	0.899	0.9313	0.9464	0.9692
686	25181465	1.0	1.0	0.9693	0.9302	0.9735	0.9925
687	25182480	1.0	1.0	0.9683	0.9736	0.9771	0.9856
688	25183601	1.0	0.9436	0.9673	0.9206	0.9511	0.9781
689	25186140	0.9125	0.6769	0.7118	0.7814	0.8795	0.8949
690	25187125	1.0	1.0	1.0	0.9784	0.9284	0.9927
691	25212482	1.0	1.0	0.9709	0.9758	0.943	0.9691
692	25221570	1.0	1.0	1.0	1.0	1.0	1.0
693	25228409	0.9125	0.9432	0.8644	0.9474	0.9718	0.9698
694	25238989	1.0	0.9558	0.9658	0.9499	0.9536	0.9824
695	25240823	1.0	1.0	1.0	0.9777	0.9633	0.9943
696	25242168	0.8761	0.9588	0.9399	0.9399	0.9399	0.9584
697	25242455	1.0	1.0	0.9709	0.9535	0.9232	0.9861
698	25245454	0.9306	0.988	0.988	0.988	0.988	0.988
699	25261532	1.0	1.0	1.0	0.9781	0.981	0.9681
700	25264216	1.0	0.9477	0.9278	0.8951	0.8911	0.8941
701	25268657	0.9125	0.9613	0.9631	0.984	0.984	0.984
702	25273851	0.8869	0.9266	0.9431	0.9527	0.9409	0.9663
703	25282344	1.0	1.0	1.0	1.0	0.9649	0.9615
704	25303385	0.8573	0.9074	0.9282	0.8955	0.9096	0.914
705	25306802	1.0	0.8797	0.9266	0.9266	0.9266	0.9619
706	25331182	1.0	1.0	0.9683	0.9469	0.9919	0.9805
707	25331376	1.0	1.0	1.0	0.9781	0.9634	0.9412
708	25331462	1.0	1.0	1.0	0.9991	0.9885	0.998
709	25339269	1.0	1.0	0.9716	0.9192	0.954	0.9891
710	25342807	1.0	1.0	1.0	1.0	0.9649	0.9825
711	25344898	0.9125	0.978	0.9802	0.9659	0.9683	0.9802
712	25348934	0.8151	0.8246	0.9536	0.9571	0.96	0.9343
713	25348955	0.7197	0.5952	0.649	0.6841	0.717	0.7751
714	25354037	1.0	0.9537	0.9342	0.9453	0.9526	0.9814
715	25356345	1.0	1.0	1.0	1.0	1.0	0.999
716	25357241	0.7739	0.8533	0.8863	0.873	0.8716	0.9018
717	25365205	1.0	1.0	0.941	0.9258	0.9702	0.9888
718	25367329	0.8437	0.9133	0.9148	0.9148	0.937	0.937
719	25372670	1.0	1.0	0.9709	0.9319	0.9382	0.9816
720	25373901	1.0	0.9537	0.9066	0.9124	0.9285	0.9778
721	25374326	0.5296	0.7055	0.7055	0.7055	0.7654	0.7654
722	25376610	1.0	1.0	1.0	0.9169	0.8892	0.9807
723	25380187	0.825	0.9284	0.8857	0.8905	0.9113	0.9296
724	25401499	0.8508	0.8363	0.7977	0.8346	0.8866	0.8866
725	25405661	0.8869	0.7449	0.7491	0.7388	0.7885	0.8978
726	25407602	0.8869	0.8825	0.7881	0.7574	0.7266	0.9172
727	25412256	1.0	1.0	1.0	1.0	1.0	0.9898
728	25413289	1.0	1.0	1.0	1.0	1.0	0.9902
729	25422159	1.0	0.8612	0.842	0.8531	0.8864	0.9585
730	25426557	0.9125	0.8447	0.8194	0.842	0.9119	0.9527
731	25430773	1.0	1.0	1.0	1.0	1.0	0.9999
732	25432019	1.0	1.0	0.8927	0.9148	0.9494	0.9756
733	25432546	1.0	0.9511	0.9322	0.9612	0.9632	0.9566
734	25435911	0.5958	0.7864	0.7223	0.7585	0.7827	0.8059
735	25438185	1.0	1.0	1.0	1.0	1.0	1.0
736	25448015	0.9125	0.9432	0.8961	0.8685	0.8861	0.9232
737	25454784	1.0	0.9095	0.9299	0.9611	0.9831	0.9843
738	25471818	1.0	1.0	1.0	1.0	0.9826	0.9901
739	25471947	1.0	1.0	0.9809	0.997	0.997	0.997
740	25472758	1.0	1.0	1.0	1.0	1.0	0.9978
741	25472923	1.0	1.0	0.9425	0.9465	0.9494	0.9541
742	25474882	0.8151	0.7257	0.8241	0.8667	0.8754	0.9329
743	25479965	1.0	0.9558	0.9658	0.9715	0.9035	0.971
744	25484070	1.0	1.0	1.0	1.0	0.9823	0.9962
745	25485571	0.8151	0.9755	0.9115	0.9336	0.9512	0.9682
746	25494882	1.0	0.9537	0.9582	0.9884	0.9891	0.9913
747	25496194	1.0	1.0	1.0	1.0	0.9826	0.996
748	25500270	0.9125	0.8991	0.8919	0.8881	0.8496	0.9254
749	25501424	1.0	0.9576	0.9671	0.9503	0.9355	0.9678
750	25502034	1.0	1.0	1.0	1.0	1.0	0.9907
751	25502683	1.0	1.0	1.0	1.0	0.985	0.9887
752	25503165	1.0	1.0	1.0	1.0	0.9826	0.9842
753	25504833	1.0	1.0	0.97	0.9973	0.9975	0.9974
754	25516569	0.8869	0.9266	0.9124	0.9271	0.865	0.9597
755	25517750	0.9026	0.9285	0.9717	0.9739	0.9757	0.9771
756	25520511	0.7896	0.8395	0.9392	0.9271	0.9128	0.9397
757	25524164	1.0	1.0	1.0	1.0	1.0	0.9525
758	25540021	0.8869	0.9266	0.9431	0.9527	0.9411	0.9764
759	25540077	1.0	1.0	1.0	1.0	1.0	0.9807
760	25543954	0.8573	0.9074	0.9282	0.9403	0.9483	0.929
761	25544132	0.3392	0.5543	0.6411	0.7183	0.7183	0.7183
762	25546133	1.0	0.9367	0.9855	0.9867	0.9595	0.9727
763	25550568	1.0	1.0	1.0	0.9784	0.9799	0.9907
764	25612767	0.9125	0.8856	0.9703	0.9427	0.9337	0.9559
765	25620877	1.0	0.8882	0.9354	0.9544	0.9336	0.9732
766	25629695	1.0	0.9558	0.934	0.9451	0.9525	0.9609
767	25630468	1.0	1.0	0.9716	0.9763	0.9439	0.979
768	25637660	1.0	0.9977	0.9797	0.9492	0.9927	0.9927
769	25638281	1.0	0.9576	0.9088	0.9009	0.8607	0.9469
770	25639607	1.0	1.0	1.0	0.9561	0.9884	0.9979
771	25660940	1.0	1.0	1.0	1.0	1.0	0.9994
772	25664836	1.0	0.9173	0.8977	0.977	0.977	0.977
773	25673835	0.9125	0.9432	0.9253	0.87	0.8696	0.95
774	25676666	0.8304	0.8237	0.8851	0.8851	0.8851	0.9304
775	25681631	0.9125	0.9432	0.9501	0.9096	0.9105	0.9582
776	25684047	1.0	1.0	0.9408	0.8846	0.9119	0.9854
777	25684150	1.0	0.9576	0.819	0.8262	0.8112	0.9433
778	25684766	0.8933	0.9109	0.9216	0.9292	0.935	0.9633
779	25686604	0.7896	0.767	0.6844	0.8056	0.8606	0.9038
780	25704641	1.0	1.0	1.0	1.0	1.0	0.9728
781	25710658	0.8869	0.9266	0.9431	0.9088	0.972	0.9722
782	25712964	1.0	0.9048	0.8353	0.8745	0.9021	0.9576
783	25714487	1.0	1.0	0.9709	0.9758	0.9435	0.9865
784	25714833	0.9125	0.8502	0.9349	0.941	0.93	0.9661
785	25716682	0.5642	0.5191	0.5165	0.5784	0.6361	0.6872
786	25717165	1.0	1.0	0.9402	0.9436	0.9797	0.9861
787	25728686	1.0	1.0	1.0	1.0	1.0	0.9719
788	25732605	1.0	1.0	1.0	1.0	1.0	0.9985
789	25736725	1.0	1.0	1.0	1.0	1.0	0.9896
790	25740719	1.0	0.9113	0.8688	0.8685	0.8506	0.9014
791	25741385	0.8151	0.8982	0.9465	0.9347	0.9236	0.9506
792	25745861	1.0	0.9036	0.8968	0.8925	0.8711	0.9655
793	25750911	1.0	1.0	1.0	0.9326	0.9237	0.9409
794	25753421	1.0	1.0	1.0	1.0	0.9819	0.9865
795	25758253	0.6175	0.6093	0.6561	0.6913	0.7341	0.8116
796	25759547	1.0	1.0	0.9337	0.9381	0.9533	0.9848
797	25760704	1.0	0.9537	0.9017	0.9362	0.9818	0.9826
798	25760944	0.8869	0.8825	0.8798	0.8999	0.8952	0.9503
799	25778831	1.0	1.0	1.0	0.9781	0.9273	0.9804
800	25778908	0.9026	0.8929	0.9463	0.9334	0.9383	0.9629
801	25785515	0.8151	0.9592	0.9638	0.9671	0.9543	0.9697
802	25796321	1.0	1.0	0.9524	0.8253	0.8225	0.9678
803	25808224	1.0	1.0	1.0	0.9781	0.9796	0.9983
804	25817583	1.0	1.0	1.0	1.0	1.0	0.9773
805	25831532	1.0	1.0	0.941	0.9277	0.9019	0.9846
806	25836059	1.0	1.0	1.0	0.9784	0.9898	0.999
807	25838081	1.0	1.0	1.0	1.0	1.0	0.9825
808	25841080	0.8573	0.9074	0.8998	0.9322	0.9475	0.9584
809	25845800	1.0	1.0	1.0	1.0	1.0	1.0
810	25854390	1.0	1.0	1.0	1.0	0.9819	0.9972
811	25865145	1.0	1.0	0.9661	0.938	0.9514	0.9885
812	25866340	0.9026	0.976	0.9784	0.9641	0.9528	0.9774
813	25872927	1.0	1.0	1.0	1.0	1.0	0.9677
814	25874132	1.0	1.0	0.9701	0.9536	0.9064	0.9626
815	25874941	1.0	0.9477	0.894	0.8875	0.9051	0.9476
816	25879354	0.9026	0.785	0.876	0.9003	0.9068	0.9225
817	25880006	0.7694	0.8811	0.8954	0.9055	0.9472	0.956
818	25884925	1.0	0.7917	0.7917	0.7917	0.7917	0.915
819	25886726	1.0	1.0	1.0	1.0	0.9816	0.9786
820	25891076	0.476	0.66	0.7057	0.6883	0.6897	0.8649
821	25899926	1.0	0.9958	0.9762	0.9762	0.9928	0.9928
822	25908842	0.7383	0.7515	0.7304	0.7603	0.8371	0.8723
823	25911584	1.0	0.9576	0.9372	0.903	0.9079	0.9796
824	25913177	1.0	1.0	1.0	1.0	1.0	0.9664
825	25913484	1.0	1.0	1.0	0.9561	0.9781	0.9953
826	25918396	1.0	1.0	0.9398	0.9499	0.9566	0.9883
827	25926034	0.9214	0.9004	0.8874	0.8952	0.8952	0.9377
828	25932644	1.0	0.9576	0.9671	0.9726	0.9763	0.966
829	25937861	0.9026	0.873	0.9071	0.9294	0.9025	0.9527
830	25942556	1.0	1.0	1.0	0.9331	0.8889	0.9581
831	25946135	0.9578	0.8048	0.8048	0.834	0.8612	0.8848
832	25967671	0.9026	0.8944	0.8816	0.9146	0.9414	0.9638
833	25972756	0.7021	0.8067	0.8501	0.8521	0.8719	0.9011
834	25975270	1.0	1.0	1.0	1.0	0.9826	0.9758
835	25981054	0.8869	0.9266	0.8784	0.8869	0.9047	0.9547
836	25982388	1.0	1.0	1.0	1.0	1.0	1.0
837	25983730	0.7995	0.7687	0.8089	0.8757	0.8829	0.9169
838	25990557	0.9026	0.9241	0.9707	0.9731	0.9593	0.9722
839	25993383	0.7714	0.886	0.9159	0.8744	0.8933	0.9446
840	25996785	1.0	1.0	0.9398	0.9499	0.9211	0.9661
841	26003217	0.7995	0.7647	0.8595	0.901	0.9075	0.9348
842	26008761	1.0	0.9053	0.9523	0.9708	0.9604	0.9812
843	26011691	1.0	0.9036	0.9253	0.9378	0.9277	0.9215
844	26015511	0.825	0.9376	0.9457	0.8899	0.9297	0.9465
845	26024445	1.0	1.0	0.9709	0.986	0.9972	0.9972
846	26036805	0.7498	0.7122	0.7604	0.7665	0.7489	0.8547
847	26048414	1.0	1.0	1.0	0.9545	0.9072	0.9734
848	26048577	1.0	1.0	1.0	1.0	1.0	0.981
849	26054731	0.8573	0.8585	0.8183	0.8579	0.9354	0.933
850	26063424	1.0	0.8182	0.8108	0.88	0.8991	0.9402
851	26065669	1.0	1.0	1.0	1.0	0.9647	0.9694
852	26072251	1.0	1.0	0.9392	0.8892	0.9154	0.9592
853	26072327	1.0	0.9053	0.949	0.9526	0.9673	0.9785
854	26074080	0.8613	0.8973	0.886	0.8777	0.8801	0.9482
855	26082761	0.9125	0.9265	0.9343	0.94	0.9298	0.9714
856	26088063	1.0	1.0	1.0	1.0	0.9826	0.9751
857	26090058	1.0	0.9134	0.9553	0.9736	0.9369	0.983
858	26093644	0.5594	0.695	0.7292	0.7902	0.8373	0.8667
859	26094203	0.9125	0.8221	0.9236	0.9298	0.9208	0.9563
860	26108892	1.0	0.9511	0.873	0.8943	0.8648	0.9735
861	26109352	1.0	0.9537	0.9051	0.8699	0.9176	0.9616
862	26114448	1.0	1.0	1.0	1.0	1.0	0.9988
863	26134579	0.7021	0.712	0.7143	0.7621	0.7941	0.8536
864	26136359	1.0	1.0	1.0	1.0	0.9811	0.9976
865	26136684	0.8725	0.7625	0.7688	0.7688	0.8336	0.8895
866	26147457	0.8208	0.7743	0.8288	0.8633	0.8933	0.9223
867	26149773	1.0	0.9576	0.9354	0.9019	0.9151	0.9539
868	26152027	1.0	0.9511	0.8424	0.8252	0.823	0.9518
869	26152787	0.9808	0.9792	0.9792	0.9792	0.9792	0.9792
870	26157431	1.0	1.0	1.0	1.0	0.9784	0.9982
871	26174897	1.0	1.0	1.0	1.0	1.0	0.9982
872	26175201	1.0	1.0	1.0	1.0	1.0	0.9893
873	26179959	1.0	1.0	1.0	1.0	1.0	0.9898
874	26198970	1.0	1.0	1.0	1.0	0.9884	0.9991
875	26203165	1.0	1.0	0.9716	0.9763	0.9618	0.9882
876	26205790	1.0	0.9537	0.9587	0.9747	0.9524	0.9851
877	26206305	0.8933	0.9846	0.9637	0.9461	0.9834	0.9834
878	26209734	1.0	1.0	0.9683	0.9736	0.9771	0.9741
