	PMIDs	nDCG@5	nDCG@10	nDCG@15	nDCG@20	nDCG@25	nDCG@50
2269	7846126						
2270	7846457						
2271	7846532						
2272	7846770						
2273	7846977						
2274	7847069	0.7739	0.665	0.6221	0.63	0.6529	0.6831
2275	7847608						
2276	7847793						
2277	7847818						
2278	7847863						
2279	7847865						
2280	7847867	0.8304	0.8237	0.777	0.8144	0.7577	0.7302
2281	7847888						
2282	7848061						
2283	7848300						
2284	7848398						
2285	7848644						
2286	7848870						
2287	7848909						
2288	7849260						
2289	7849527	0.6608	0.7799	0.8294	0.8256	0.8215	0.8177
2290	7849532						
2291	7849635						
2292	7850370						
2293	7850431	0.0	0.0	0.0	0.0	0.0	0.0
2294	7850786						
2295	7850812						
2296	7850853						
2297	7851434						
2298	7851454						
2299	7851791						
2300	7851879						
2301	7851903						
2302	7851922						
2303	7851939						
2304	7852187						
2305	7852302						
2306	7852306						
2307	7852339						
2308	7852347						
2309	7852408						
2310	7852423						
2311	7852428						
2312	7852628						
2313	7852655						
2314	7852847						
2315	7852883						
2316	7853365						
2317	7853377						
2318	7853472						
2319	7853700						
2320	7853716						
2321	7853720	0.7443	0.6519	0.5793	0.5953	0.5876	0.5602
2322	7854052						
2323	7854061						
2324	7854107						
2325	7854253	0.3157	0.3468	0.3137	0.3137	0.3137	0.3811
2326	7854378						
2327	7854418						
2328	7854419						
2329	7854578						
2330	7854603						
2331	7855730						
2332	7855923						
2333	7856030	0.6548	0.447	0.4498	0.442	0.4193	0.4784
2334	7856079						
2335	7856623						
2336	7857635						
2337	7857976						
2338	7858168						
2339	7858175						
2340	7858406						
2341	7858416						
2342	7858420						
2343	7858426						
2344	7858722						
2345	7859709						
2346	7859831						
2347	7859923						
2348	7860063						
2349	7860582						
2350	7860633						
2351	7860797						
2352	7861163						
2353	7861296						
2354	7861477						
2355	7862120						
2356	7862143						
2357	7862144						
2358	7862206						
2359	7862450						
2360	7862761						
2361	7863007	0.0	0.0	0.0482	0.0901	0.2069	0.2741
2362	7863121						
2363	7863258						
2364	7863493	0.9125	0.8969	0.9201	0.89	0.9048	0.8524
2365	7864261						
2366	7864270						
2367	7864589						
2368	7864647						
2369	7864652						
2370	7864812						
2371	7864829						
2372	7864867						
2373	7865234						
2374	7865543						
2375	7865690						
2376	7865876						
2377	7865879						
2378	7866403	0.4394	0.4369	0.4272	0.4352	0.4927	0.5128
2379	7866872	0.1696	0.1628	0.1456	0.1648	0.1823	0.3339
2380	7866873						
2381	7866874						
2382	7866901	0.8539	0.839	0.8291	0.8236	0.8473	0.8013
2383	7867085						
2384	7867277						
2385	7867359						
2386	7867384						
2387	7867570						
2388	7867639						
2389	7867767						
2390	7868117						
2391	7868159						
2392	7869029						
2393	7869096						
2394	7869104						
2395	7869423						
2396	7869835	0.3392	0.4462	0.4462	0.4462	0.4462	0.4462
2397	7870027						
2398	7870036						
2399	7870084						
2400	7870173						
2401	7870309						
2402	7871752						
2403	7871779						
2404	7871928						
2405	7872210						
2406	7872680						
2407	7873096						
2408	7873174	0.4704	0.5311	0.5289	0.5882	0.5882	0.6046
2409	7873228						
2410	7873404						
2411	7873571						
2412	7873660						
2413	7873927						
2414	7874081						
2415	7874121						
2416	7874271						
2417	7874485						
2418	7874584						
2419	7874935						
2420	7875363						
2421	7875476						
2422	7876086						
2423	7876208						
2424	7876217						
2425	7876239						
2426	7876259						
2427	7876304						
2428	7876565						
2429	7877627						
2430	7877694						
2431	7877843						
2432	7877844						
2433	7877998						
2434	7878319						
2435	7878481						
2436	7878744						
2437	7878985						
2438	7879594						
2439	7880443						
2440	7880525						
2441	7880860						
2442	7881049						
2443	7881103						
2444	7881416						
2445	7881551						
2446	7881822						
2447	7882034						
2448	7882040						
2449	7882312						
2450	7882361	0.7739	0.6892	0.6412	0.6219	0.619	0.5674
2451	7882383						
2452	7882480						
2453	7882568						
2454	7882593						
2455	7883027						
2456	7883115						
2457	7883193	0.0	0.0	0.0	0.0	0.0	0.0855
2458	7883235						
2459	7883440						
2460	7883834						
2461	7883865	0.0	0.0636	0.0941	0.0784	0.0678	0.1191
2462	7883954						
2463	7884052						
2464	7884467						
2465	7884742						
2466	7884863						
2467	7884898						
2468	7884953	0.5531	0.5883	0.6065	0.6168	0.6239	0.6518
2469	7885191						
2470	7885244						
2471	7885472	0.6992	0.8048	0.8487	0.8412	0.8349	0.7912
2472	7885796						
2473	7885836						
2474	7886692						
2475	7886947						
2476	7887134						
2477	7887413						
2478	7887588						
2479	7887704						
2480	7887912						
2481	7887918	0.2846	0.1847	0.2479	0.2287	0.2521	0.2422
2482	7887937						
2483	7888092						
2484	7888102						
2485	7888105						
2486	7888133						
2487	7888157						
2488	7888233						
2489	7889044						
2490	7889214						
2491	7889306						
2492	7889467						
2493	7889478						
2494	7889487						
2495	7889932						
2496	7890303						
2497	7890333						
2498	7890545						
2499	7890600						
2500	7890657						
2501	7891038						
2502	7891188						
2503	7891290						
2504	7891671						
2505	7891708						
2506	7891718						
2507	7891765						
2508	7891863						
2509	7891871	0.9125	0.8224	0.8162	0.847	0.8497	0.8231
2510	7891887	0.8539	0.7753	0.7484	0.7241	0.7343	0.7997
2511	7891888						
2512	7891889	0.8573	0.7878	0.8038	0.7472	0.7811	0.7743
2513	7891947						
2514	7892048						
2515	7892258						
2516	7892259						
2517	7892884						
2518	7893369						
2519	7893628						
2520	7893662						
2521	7893708						
2522	7893750						
2523	7893759						
2524	7893930						
2525	7893951						
2526	7894492						
2527	7894493						
2528	7894667						
2529	7895020						
2530	7895163						
2531	7895220						
2532	7895491						
2533	7895589						
2534	7895650						
2535	7895674	0.214	0.2051	0.159	0.1658	0.2086	0.284
2536	7895772						
2537	7895776						
2538	7895911						
2539	7896000	0.0	0.0636	0.1511	0.1511	0.1511	0.1858
2540	7896001						
2541	7896441						
2542	7896455	0.6288	0.7591	0.6911	0.7094	0.7034	0.7057
2543	7896764						
2544	7896840						
2545	7896845						
2546	7896881						
2547	7897225						
2548	7897398						
2549	7897401						
2550	7897409						
2551	7898768						
2552	7898776	0.5531	0.4323	0.4214	0.3832	0.3318	0.4617
2553	7899135						
2554	7899146						
2555	7899422						
2556	7899943						
2557	7900393						
2558	7900603						
2559	7900787						
2560	7902105						
2561	7902207						
2562	7902334						
2563	7902423						
2564	7902678						
2565	7902803						
2566	7902975						
2567	7903050						
2568	7903080						
2569	7903116						
2570	7903128						
2571	7903191						
2572	7903220	0.3601	0.2336	0.2131	0.2127	0.2127	0.2568
2573	7903230						
2574	7903271						
2575	7903310						
2576	7903339						
2577	7903354						
2578	7903404						
2579	7903434						
2580	7903534						
2581	7903647	0.8539	0.6409	0.5716	0.5541	0.4797	0.4721
2582	7903823						
2583	7903889	0.3721	0.4079	0.4693	0.4684	0.5125	0.4829
2584	7903948						
2585	7903949						
2586	7903955						
2587	7903963						
2588	7904177						
2589	7904273						
2590	7904300						
2591	7904475						
2592	7904571						
2593	7904605						
2594	7904796						
2595	7904890						
2596	7905032						
2597	7905099						
2598	7905354						
2599	7905397						
2600	7905404						
2601	7905543						
2602	7905709						
2603	7905913						
2604	7905929						
2605	7906021						
2606	7906023						
2607	7906040						
2608	7906056						
2609	7906122						
2610	7906198						
2611	7906231						
2612	7906417						
2613	7906442						
2614	7906707						
2615	7906810	0.3601	0.3995	0.4307	0.47	0.4877	0.4834
2616	7906861						
2617	7906866						
2618	7907057						
2619	7907132	0.3008	0.1952	0.1513	0.1594	0.138	0.2735
2620	7907138						
2621	7907144						
2622	7907315						
2623	7907520						
2624	7907581						
2625	7907678						
2626	7907913						
2627	7907945	1.0	0.9216	0.8032	0.7805	0.7644	0.7116
2628	7908021						
2629	7908062						
2630	7908080						
2631	7908147						
2632	7908155						
2633	7908342						
2634	7908517						
2635	7908537						
2636	7908647						
2637	7908701						
2638	7908819						
2639	7908822						
2640	7908898						
2641	7908917						
2642	7909276						
2643	7909529						
2644	7909530						
2645	7909810						
2646	7909818						
2647	7909834	0.1312	0.1816	0.1845	0.1865	0.1704	0.308
2648	7909843						
2649	7909943						
2650	7909977						
2651	7910200						
2652	7910202	0.2627	0.2766	0.2489	0.2929	0.2901	0.3943
2653	7910392						
2654	7910404						
2655	7910681						
2656	7910777						
2657	7910796						
2658	7910821						
2659	7910952						
2660	7911242						
2661	7911317						
2662	7911494						
2663	7911507						
2664	7911556						
2665	7911651						
2666	7911697						
2667	7911729						
2668	7911842						
2669	7912157						
2670	7912435						
2671	7912561						
2672	7913010						
2673	7913036						
2674	7913068						
2675	7913344						
2676	7913364						
2677	7913397						
2678	7913399						
2679	7913431						
2680	7913471						
2681	7913473						
2682	7913486						
2683	7913714						
2684	7913753	0.3836	0.382	0.43	0.3921	0.3921	0.487
2685	7913754	0.4323	0.3249	0.2945	0.368	0.3719	0.3998
2686	7913756	0.4287	0.3566	0.353	0.3048	0.273	0.4018
2687	7913758						
2688	7913765	0.6992	0.6189	0.5273	0.4827	0.4179	0.4481
2689	7913936						
2690	7913981						
2691	7913987						
2692	7914128						
2693	7914197						
2694	7914432						
2695	7914660						
2696	7914680						
2697	7914731						
2698	7914742						
2699	7914756						
2700	7914815						
2701	7915144						
2702	7915317						
2703	7915330						
2704	7916013						
2705	7916014						
2706	7916015						
2707	7916033						
2708	7916070						
2709	7916349						
2710	7916375						
2711	7916460						
2712	7916461						
2713	7916485						
2714	7916559						
2715	7916990						
2716	7916993						
2717	7917017						
2718	7917212						
2719	7917219						
2720	7917224						
2721	7917325	0.3157	0.2048	0.1828	0.1828	0.2268	0.2681
2722	7917902						
2723	7918095						
2724	7918304						
2725	7918373						
2726	7918567						
2727	7918667						
2728	7918747	0.214	0.1389	0.1076	0.1237	0.1343	0.1166
2729	7918869						
2730	7918901						
2731	7919007						
2732	7919016						
2733	7919185						
2734	7919232						
2735	7919248						
2736	7919536						
2737	7919585						
2738	7919732						
2739	7919963	0.3008	0.5463	0.562	0.5701	0.6278	0.6772
2740	7920212						
2741	7920629						
2742	7920638	0.8539	0.8628	0.8062	0.816	0.7691	0.6963
2743	7921170						
2744	7921182						
2745	7921185						
2746	7921188						
2747	7921195						
2748	7921330						
2749	7921655						
2750	7922004						
2751	7922109	0.4468	0.5677	0.4827	0.4688	0.4871	0.4368
2752	7922202						
2753	7922258						
2754	7922348	0.8539	0.8088	0.7942	0.7724	0.7664	0.6921
2755	7922587						
2756	7922985						
2757	7923094						
2758	7923133						
2759	7923134						
2760	7923190	0.0487	0.2188	0.2584	0.3387	0.3741	0.4421
2761	7923363						
2762	7923390						
2763	7923552						
2764	7923570						
2765	7923593						
2766	7923852						
2767	7924138						
2768	7925006						
2769	7925074						
2770	7925113						
2771	7925268						
2772	7925275						
2773	7925342						
2774	7925388						
2775	7925413						
2776	7925454						
2777	7925459						
2778	7925467						
2779	7925525						
2780	7925526						
2781	7925653	0.0	0.137	0.151	0.1915	0.2041	0.4051
2782	7925707						
2783	7926482						
2784	7926730						
2785	7926763						
2786	7926769						
2787	7926813						
2788	7926864						
2789	7927260						
2790	7927332	0.3836	0.3618	0.4178	0.4478	0.4958	0.4682
2791	7927352						
2792	7927410						
2793	7927454						
2794	7927501						
2795	7927511						
2796	7927871						
2797	7927873						
2798	7927902	0.64	0.6243	0.7088	0.6887	0.6235	0.6002
2799	7927905	0.6608	0.6468	0.5451	0.5542	0.561	0.5464
2800	7927918						
2801	7928105						
2802	7928346						
2803	7928630	0.9026	0.7375	0.7067	0.7559	0.735	0.7529
2804	7928691						
2805	7928730						
2806	7928996						
2807	7929080						
2808	7929113						
2809	7929128						
2810	7929129						
2811	7929151						
2812	7929176						
2813	7929235						
2814	7929282						
2815	7929316						
2816	7929328						
2817	7929343						
2818	7929412						
2819	7929448						
2820	7929453						
2821	7929493						
2822	7929568						
2823	7929579						
2824	7929638						
2825	7929653						
2826	7930436						
2827	7930567						
2828	7930642						
2829	7930715						
2830	7930987						
2831	7931184						
2832	7931395						
2833	7931538						
2834	7931558						
2835	7931570						
2836	7931577	0.5531	0.5017	0.4787	0.3985	0.3642	0.4899
2837	7931824						
2838	7932091						
2839	7932211						
2840	7932255						
2841	7932702						
2842	7932731						
2843	7932753						
2844	7933113						
2845	7933118						
2846	7933564						
2847	7933612						
2848	7934068						
2849	7934214						
2850	7934618						
2851	7934841						
2852	7935085						
2853	7935324						
2854	7935338						
2855	7935350						
2856	7935368						
2857	7935424						
2858	7935454						
2859	7935476	0.1312	0.1635	0.1268	0.1091	0.1731	0.2574
2860	7935491						
2861	7936109						
2862	7936117						
2863	7936163						
2864	7936253	0.6608	0.5022	0.5121	0.4599	0.4608	0.5527
2865	7936296	0.786	0.8611	0.7122	0.6617	0.6079	0.5924
2866	7936401						
2867	7936431						
2868	7936508						
2869	7936568						
2870	7936569						
2871	7937478						
2872	7937542						
2873	7937606						
2874	7937633						
2875	7937770						
2876	7937774	0.2331	0.317	0.3922	0.4396	0.4078	0.4823
2877	7937888						
2878	7937921						
2879	7937952						
2880	7937988						
2881	7938019						
2882	7938355						
2883	7939001						
2884	7939336						
2885	7939630						
2886	7939745						
2887	7939885						
2888	7939886						
2889	7939896						
2890	7940666						
2891	7940738	0.5087	0.3938	0.3052	0.2541	0.22	0.2173
2892	7940755						
2893	7940985						
2894	7941316						
2895	7941590						
2896	7941729						
2897	7941730						
2898	7942997						
2899	7943380						
2900	7943401						
2901	7943555						
2902	7943667						
2903	7944279						
2904	7944295						
2905	7944299	0.8573	0.7878	0.6419	0.5801	0.6099	0.6393
2906	7944536						
2907	7944887						
2908	7945187						
2909	7945351						
2910	7945391						
2911	7945415						
2912	7946294						
2913	7947079	0.6608	0.6868	0.6648	0.6187	0.6431	0.6623
2914	7947085						
2915	7947384						
2916	7947492						
2917	7947594						
2918	7947757						
2919	7948025						
2920	7948107						
2921	7948134						
2922	7948135						
2923	7948750						
2924	7948946						
2925	7948950						
2926	7949119						
2927	7949210						
2928	7949216						
2929	7949223						
2930	7949224						
2931	7949587	0.4287	0.4229	0.4188	0.4487	0.4243	0.5097
2932	7949626						
2933	7949867						
2934	7950321	0.5531	0.71	0.7276	0.7404	0.6943	0.7206
2935	7950377						
2936	7950453						
2937	7950977						
2938	7951048	0.0	0.0	0.0937	0.2455	0.2903	0.5013
2939	7951555						
2940	7951671						
2941	7951679	0.8539	0.7723	0.7759	0.8135	0.8385	0.7752
2942	7951894						
2943	7952027						
2944	7952237						
2945	7952632						
2946	7952845						
2947	7952986						
2948	7953291						
2949	7953386						
2950	7953530						
2951	7953556						
2952	7953593						
2953	7953896	0.5087	0.5334	0.4998	0.5183	0.5565	0.5304
2954	7954044						
2955	7954276						
2956	7954428	0.786	0.7165	0.6928	0.6773	0.668	0.6312
2957	7954463						
2958	7954466						
2959	7954469						
2960	7954528						
2961	7954833	0.8688	0.7084	0.5968	0.5973	0.6246	0.6011
2962	7954948						
2963	7955047						
2964	7955105						
2965	7955123						
2966	7955173						
2967	7955537						
2968	7955673						
2969	7956947						
2970	7957041						
2971	7957205						
2972	7957335						
2973	7957642						
2974	7957645						
2975	7957684						
2976	7957746						
2977	7957748						
2978	7957758						
2979	7957916						
2980	7957922						
2981	7958392						
2982	7958399						
2983	7958876						
2984	7959075						
2985	7959250						
2986	7959292						
2987	7959295						
2988	7959296						
2989	7959412						
2990	7959691						
2991	7959770						
2992	7959907						
2993	7959931						
2994	7960586						
2995	7960817						
2996	7960945						
2997	7961124						
2998	7961329						
2999	7961599						
3000	7961610						
3001	7961617						
3002	7961664						
3003	7961707						
3004	7961718						
3005	7961760						
3006	7961763						
3007	7961785						
3008	7961794						
3009	7961795						
3010	7961830						
3011	7961902						
3012	7961911						
3013	7961941						
3014	7961949						
3015	7961989						
3016	7962012						
3017	7962030						
3018	7962039						
3019	7962050						
3020	7962082						
3021	7962084						
3022	7962097						
3023	7962201						
3024	7962210						
3025	7962304						
3026	7962321						
3027	7962323						
3028	7962604						
3029	7962628						
3030	7963253						
3031	7963640						
3032	7963669						
3033	7963691						
3034	7964275						
3035	7964486						
3036	7964616						
3037	7964758						
3038	7964766						
3039	7964823	0.589	0.45	0.4108	0.4098	0.4002	0.3793
3040	7964997	0.1312	0.1488	0.1153	0.1283	0.1207	0.1997
3041	7965027						
3042	7965045						
3043	7965053						
3044	7965070						
3045	7965074						
3046	7965762						
3047	7965838						
3048	7965853						
3049	7966290						
3050	7966326						
3051	7966369						
3052	7966635						
3053	7966998						
3054	7967227						
3055	7967722						
3056	7967731						
3057	7968026	0.0	0.0	0.1346	0.2461	0.2678	0.3903
3058	7968353						
3059	7968361						
3060	7968559						
3061	7968578						
3062	7968691						
3063	7969071						
3064	7969072						
3065	7969086						
3066	7969116						
3067	7969180						
3068	7969222						
3069	7969426	1.0	1.0	0.9716	0.8639	0.8108	0.8317
3070	7969452						
3071	7969894						
3072	7970151						
3073	7970208	0.8688	0.8626	0.8047	0.8159	0.8041	0.8125
3074	7970234	0.673	0.6681	0.6979	0.6822	0.7249	0.7415
3075	7970706						
3076	7970711						
3077	7970729	0.8869	0.6613	0.5275	0.4834	0.5085	0.4317
3078	7970735						
3079	7971984						
3080	7971990						
3081	7972030						
3082	7972031	1.0	0.863	0.8512	0.8761	0.8927	0.8623
3083	7972037						
3084	7972056						
3085	7972093						
3086	7972519						
3087	7973896						
3088	7974042						
3089	7974279						
3090	7974294						
3091	7974592						
3092	7975222						
3093	7975268						
3094	7975569						
3095	7975817						
3096	7976652						
3097	7977348						
3098	7977376						
3099	7977449	0.6843	0.6524	0.6381	0.664	0.6543	0.6318
3100	7977635	1.0	0.8901	0.8831	0.8338	0.7756	0.802
3101	7977749	0.214	0.3529	0.3673	0.3058	0.318	0.4349
3102	7978273						
3103	7978366						
3104	7978553						
3105	7979155						
3106	7979227						
3107	7979577						
3108	7979942						
3109	7980001						
3110	7980232						
3111	7980285						
3112	7980412						
3113	7980500						
3114	7980517						
3115	7980603						
3116	7980652						
3117	7980676						
3118	7980739						
3119	7980742						
3120	7980935						
3121	7980937						
3122	7981058						
3123	7981075						
3124	7981081	0.8151	0.7848	0.7423	0.7526	0.759	0.7173
3125	7981087	0.7665	0.5881	0.638	0.6755	0.6929	0.6521
3126	7981149						
3127	7981190						
3128	7981417						
3129	7981442						
3130	7981461						
3131	7981602						
3132	7981682						
3133	7981716						
3134	7982468						
3135	7982479						
3136	7982893						
3137	7982962						
3138	7983004						
3139	7983051						
3140	7983060						
3141	7983440						
3142	7983732						
3143	7983787						
3144	7983788						
3145	7983789						
3146	7983790						
3147	7983792						
3148	7983794						
3149	7983795						
3150	7983803						
3151	7983840						
3152	7984037						
3153	7984044						
3154	7984055						
3155	7984170						
3156	7984328						
3157	7984354						
3158	7984389						
3159	7984419						
3160	7984496						
3161	7985233						
3162	7985579						
3163	7986043						
3164	7986270						
3165	7986275						
3166	7986530						
3167	7986583						
3168	7986953						
3169	7987275	0.0	0.0	0.0427	0.1031	0.1709	0.1839
3170	7987441	0.0487	0.11	0.174	0.1777	0.1896	0.2895
3171	7987498						
3172	7987720						
3173	7988067						
3174	7988094						
3175	7988135						
3176	7988508						
3177	7988661						
3178	7988680						
3179	7988795						
3180	7988944						
3181	7989133						
3182	7989159						
3183	7989163						
3184	7989436						
3185	7989470						
3186	7989485						
3187	7989744						
3188	7989861						
3189	7990035						
3190	7990158	0.8539	0.9052	0.8981	0.9152	0.9265	0.9239
3191	7990352						
3192	7990713						
3193	7990964						
3194	7991124	0.6886	0.5375	0.4643	0.3981	0.3535	0.4073
3195	7991547						
3196	7991558						
3197	7991629	0.0	0.0	0.0427	0.0355	0.0344	0.0877
3198	7991669						
3199	7991859						
3200	7992014						
3201	7992015						
3202	7992253						
3203	7992832						
3204	7992850	0.8688	0.8235	0.8632	0.819	0.8257	0.8021
3205	7993086						
3206	7993100						
3207	7993128						
3208	7993633						
3209	7993915						
3210	7993939						
3211	7994009						
3212	7994179						
3213	7994401						
3214	7994571						
3215	7994597						
3216	7994644	0.0565	0.0367	0.0587	0.0714	0.1156	0.1457
3217	7995300						
3218	7995520						
3219	7995869						
3220	7996131						
3221	7996132						
3222	7996846						
3223	7996863						
3224	7997066						
3225	7997067						
3226	7997172						
3227	7997177						
3228	7997240						
3229	7998335						
3230	7998663						
3231	7998772						
3232	7998774						
3233	7998776						
3234	7998791						
3235	7998939						
3236	7998995						
3237	7999023						
3238	7999054						
3239	7999100						
3240	7999318	1.0	0.8669	0.8202	0.6938	0.6812	0.6316
3241	7999319	0.3008	0.4768	0.4594	0.5165	0.528	0.4665
3242	7999466						
3243	7999498						
3244	7999780						
3245	7999795						
3246	8000064						
3247	8000297						
3248	8000852						
3249	8001126						
3250	8001146	0.4316	0.4428	0.4921	0.5218	0.5405	0.5537
3251	8001152	0.2773	0.3711	0.4082	0.4513	0.4981	0.4972
3252	8001155						
3253	8001260						
3254	8001287						
3255	8001291						
3256	8001338						
3257	8001348						
3258	8001406						
3259	8001415						
3260	8001706						
3261	8002003						
3262	8002250						
3263	8002336						
3264	8002947						
3265	8003020						
3266	8003122						
3267	8003311						
3268	8003397						
3269	8003523						
3270	8003581						
3271	8003614						
3272	8003657						
3273	8004482						
3274	8004598						
3275	8004601						
3276	8004676						
3277	8004759						
3278	8004816	0.0	0.0	0.0	0.0	0.0	0.0432
3279	8004919						
3280	8005387						
3281	8005391						
3282	8005392						
3283	8005442						
3284	8005676						
3285	8005829						
3286	8005896						
3287	8006046						
3288	8006070						
3289	8006465						
3290	8006677						
3291	8007413						
3292	8007695						
3293	8007767						
3294	8007903						
3295	8007945						
3296	8007959						
3297	8008243						
3298	8008260						
3299	8008435						
3300	8008831						
3301	8009179						
3302	8009847						
3303	8009891						
3304	8009935						
3305	8009938						
3306	8010355						
3307	8010356						
3308	8010361						
3309	8010765						
3310	8011283						
3311	8011699						
3312	8011777						
3313	8011779						
3314	8011866						
3315	8011901						
3316	8012064						
3317	8012123						
3318	8012217						
3319	8012274						
3320	8012282						
3321	8012355						
3322	8012396						
3323	8012402						
3324	8012498						
3325	8012736						
3326	8012802						
3327	8012952						
3328	8012967						
3329	8012980	0.8688	0.7674	0.7736	0.7334	0.7238	0.5843
3330	8013003						
3331	8013387						
3332	8013394						
3333	8013419						
3334	8013468						
3335	8013540						
3336	8013664						
3337	8013752						
3338	8014070						
3339	8014480						
3340	8014588						
3341	8014654						
3342	8014910						
3343	8014966	0.6608	0.6526	0.6422	0.6468	0.6409	0.6754
3344	8015549						
3345	8015758						
3346	8015858						
3347	8016004						
3348	8016112						
3349	8016118						
3350	8016120						
3351	8016126						
3352	8016304						
3353	8016656						
3354	8016856						
3355	8016871						
3356	8017631						
3357	8017726						
3358	8017867						
3359	8017868						
3360	8017869						
3361	8017876						
3362	8017885						
3363	8017896						
3364	8018563						
3365	8018914						
3366	8018951						
3367	8018955						
3368	8019046						
3369	8019592						
3370	8019684						
3371	8019756						
3372	8019864						
3373	8019922						
3374	8019929						
3375	8019973						
3376	8020065						
3377	8020143						
3378	8020145						
3379	8020149						
3380	8020153						
3381	8020206						
3382	8020267						
3383	8020437						
3384	8020575						
3385	8020610						
3386	8020717	0.1312	0.0852	0.1243	0.1683	0.2482	0.3158
3387	8020884						
3388	8020934						
3389	8020978						
3390	8021257						
3391	8021711						
3392	8021938						
3393	8021964						
3394	8022267						
3395	8022330						
3396	8022401						
3397	8022479						
3398	8022832						
3399	8022883						
3400	8023065						
3401	8023372						
3402	8023478						
3403	8023482						
3404	8023561						
3405	8023704						
3406	8023723						
3407	8023872						
3408	8024195						
3409	8024269	1.0	0.863	0.8477	0.8517	0.8532	0.7834
3410	8024535						
3411	8024548						
3412	8024572						
3413	8024690						
3414	8024794						
3415	8025213						
3416	8025563						
3417	8025681						
3418	8025730						
3419	8026336						
3420	8026495						
3421	8026874	1.0	0.9306	0.8525	0.8772	0.8121	0.7911
3422	8026898						
3423	8027027						
3424	8027066						
3425	8027069						
3426	8027083						
3427	8027180						
3428	8027181						
3429	8027189						
3430	8027315						
3431	8027354						
3432	8027583						
3433	8027606						
3434	8028196						
3435	8028295						
3436	8028339						
3437	8028670						
3438	8028765						
3439	8028783						
3440	8028785						
3441	8029130						
3442	8030203						
3443	8030226						
3444	8030272						
3445	8030628						
3446	8030683						
3447	8030752	1.0	1.0	1.0	1.0	1.0	0.9698
3448	8030952						
3449	8031095						
3450	8031142						
3451	8031302						
3452	8031590						
3453	8031775						
3454	8031785						
3455	8031838						
3456	8031863						
3457	8032159						
3458	8032162						
3459	8032173						
3460	8032200						
3461	8032258						
3462	8032265						
3463	8032402						
3464	8032525						
3465	8032862						
3466	8032901						
3467	8032966						
3468	8033082	0.5847	0.5933	0.5364	0.475	0.4482	0.4085
3469	8033083	0.4632	0.3503	0.3259	0.2834	0.2529	0.2884
3470	8033143						
3471	8033310						
3472	8033323						
3473	8033701						
3474	8033892	0.4852	0.3149	0.2878	0.2396	0.2544	0.3523
3475	8033959						
3476	8034053	0.5599	0.449	0.4817	0.5453	0.5176	0.6092
3477	8034314						
3478	8034501						
3479	8034577						
3480	8034594						
3481	8034618						
3482	8034625						
3483	8034713						
3484	8034736						
3485	8034742						
3486	8034986						
3487	8034988	0.0	0.0	0.0	0.0	0.0	0.0
3488	8035237	0.0	0.0	0.0437	0.0364	0.0364	0.0907
3489	8035474						
3490	8035778						
3491	8035784						
3492	8035796	0.0	0.0	0.0	0.0	0.0465	0.0465
3493	8035881						
3494	8035940	1.0	1.0	0.9076	0.9231	0.8801	0.8648
3495	8036004						
3496	8036718						
3497	8037705						
3498	8037722						
3499	8037757						
3500	8037891						
3501	8037953						
3502	8038216	0.4468	0.5716	0.6253	0.5863	0.5878	0.6515
3503	8038464						
3504	8038512						
3505	8038683						
3506	8038970						
3507	8039134						
3508	8039433						
3509	8039452						
3510	8039618						
3511	8039703						
3512	8039907						
3513	8039908						
3514	8040005						
3515	8040259						
3516	8040342	1.0	0.9576	0.9671	0.9171	0.8481	0.8397
3517	8040652						
3518	8040831						
3519	8040839						
3520	8041011						
3521	8041153						
3522	8041770						
3523	8041803	1.0	0.858	0.7588	0.6547	0.576	0.6273
3524	8042410	0.0	0.0268	0.0823	0.1249	0.3108	0.4647
3525	8042440						
3526	8043195						
3527	8043222						
3528	8043512						
3529	8043781						
3530	8044299						
3531	8044413	0.5635	0.5258	0.54	0.5736	0.6043	0.664
3532	8044841						
3533	8045105						
3534	8045509						
3535	8045596						
3536	8045667						
3537	8045729						
3538	8045915						
3539	8046250						
3540	8046397						
3541	8046412						
3542	8046442						
3543	8046450						
3544	8046472						
3545	8046573						
3546	8047277	0.8869	0.7316	0.6256	0.6323	0.611	0.637
3547	8047278	0.6018	0.5557	0.5804	0.6275	0.6412	0.7128
3548	8047504						
3549	8047996						
3550	8048171						
3551	8048916						
3552	8048917						
3553	8048923						
3554	8048972						
3555	8049096						
3556	8049210						
3557	8049217						
3558	8049351	0.0	0.1404	0.1593	0.2528	0.2528	0.3447
3559	8049436						
3560	8049523						
3561	8050201						
3562	8050485						
3563	8050486						
3564	8050816						
3565	8050821						
3566	8050826						
3567	8051133						
3568	8051160						
3569	8051399						
3570	8051553						
3571	8051560						
3572	8051705						
3573	8052488						
3574	8052608						
3575	8052626						
3576	8052804						
3577	8053493						
3578	8053502						
3579	8053543						
3580	8053565						
3581	8053655						
3582	8053897						
3583	8054168						
3584	8054172						
3585	8054284						
3586	8054356						
3587	8054509						
3588	8054517						
3589	8054692						
3590	8054843						
3591	8054851						
3592	8054852						
3593	8054856						
3594	8054880						
3595	8054881						
3596	8055154						
3597	8055331						
3598	8055377						
3599	8055422						
3600	8055834						
3601	8055870						
3602	8055923						
3603	8055975						
3604	8056142						
3605	8056449						
3606	8056457						
3607	8056593						
3608	8056754						
3609	8056794						
3610	8056838						
3611	8056844						
3612	8057112						
3613	8057122						
3614	8057151						
3615	8057412						
3616	8057440						
3617	8057447						
